dp,arr,arr_lo,arr_hi,rr,rr_lo,n_events,n_dates,R1,R2,R3,R4,R6,EST,verdict
4.0,4.823340044674285,2.6259051269560567,6.8242929553151335,1.1423736384368295,1.0745839487878235,44846,520,True,False,True,True,True,True,False
4.0,4.069485793853911,2.073291892762421,6.1163364042838015,1.11905758206907,1.0584748738000556,43766,520,True,False,True,True,True,True,False
4.0,6.03954739526521,3.9879810476536393,8.100631538515215,1.180818750402505,1.115347259341726,45100,520,True,False,True,True,False,True,False
4.0,4.614656239791659,2.6656936151463753,6.749341038344354,1.135846415539062,1.0764010033295406,43248,520,True,False,True,True,True,True,False
4.0,3.412240755402146,1.3110128792118885,5.465887285555964,1.0990678579205235,1.0375458289091881,43793,520,True,False,True,True,True,True,False
4.0,5.883035744625459,3.8142458318448558,7.7312047698573405,1.175785826336944,1.1109913487144194,44745,520,True,False,True,True,True,True,False
4.0,3.6800626290434737,1.7965533437522454,5.687164832596472,1.1071712776222942,1.0508887506762237,44606,520,True,False,True,True,True,True,False
4.0,3.6340014900826834,1.7697452927554747,5.670881067421315,1.1057711376958326,1.0510727167564429,44626,520,True,False,True,True,True,True,False
4.0,2.9269240636302483,0.7693245870442059,4.79533512879814,1.0845323636134032,1.0215107351998949,42123,520,True,False,True,True,True,True,False
4.0,4.210716688127719,2.4252137956972177,6.606907925642458,1.1233955216853793,1.070032305994207,44366,520,True,False,True,True,True,True,False
4.0,3.745315322843018,2.007856508340405,5.961535033793356,1.1091557561640255,1.0573724290940314,44712,520,True,False,True,True,True,True,False
4.0,5.19065393884735,3.240037177267964,7.414172858669741,1.153842558355582,1.09326711369624,44235,520,True,False,True,True,False,True,False
4.0,6.199454992668202,4.015377545275778,8.390093603055554,1.1859729774410617,1.118699388833002,45338,520,True,False,True,True,False,True,False
4.0,3.8425481759792826,1.4601391707066984,5.8777204205225395,1.1121210078519195,1.0414063716638897,44144,520,True,False,True,True,True,True,False
4.0,3.537753375718328,1.5131183469488658,5.473759289835833,1.1028469100288685,1.0426594097390898,45049,520,True,False,True,True,True,True,False
4.0,2.802446157688765,0.8265732196957776,4.833401290559397,1.0807891842667148,1.0233909123134184,43435,520,True,False,True,True,True,True,False
4.0,5.494616947064923,3.4800388180340107,7.563364780200238,1.1634739184802831,1.0993586934058714,45109,520,True,False,True,True,False,True,False
4.0,4.493345302028951,2.601653333804001,6.400712279705282,1.1321179016502843,1.0746142287245826,44649,520,True,False,True,True,False,True,False
4.0,4.176981691120046,2.171045633264008,6.374567117626353,1.1223550310416845,1.0620282402540648,43823,520,True,False,True,True,True,True,False
4.0,2.3121688451055,0.17164620213628953,4.264708097336663,1.0662701664912388,1.0048122401011828,43428,520,True,False,True,True,True,True,False
4.0,4.300676616206917,2.096432985649182,6.559450247863438,1.1261445951448232,1.0597507812311855,42489,520,True,False,True,True,False,True,False
4.0,3.053439054791607,1.118022482658129,5.237625031662481,1.0883053972587424,1.03136140320232,42497,520,True,False,True,True,True,True,False
4.0,3.2289411683147753,1.2264364837588493,5.5859722139762855,1.093556005786059,1.0349980011607496,43169,520,True,False,True,True,True,True,False
4.0,3.899778121795766,2.032369030827888,5.741130392177941,1.1138671503034612,1.0582245979285716,44223,520,True,False,True,True,False,True,False
4.0,3.6659286545375425,1.4745084266243935,5.946647750040304,1.1067553793036233,1.0418292229647101,43094,520,True,False,True,True,True,True,False
4.0,4.110038072626182,2.2392665041127287,6.1702622248996795,1.1203016308577445,1.0621752427221587,44212,520,True,False,True,True,False,True,False
4.0,5.48134421727946,3.711835008560088,7.526329503912116,1.1630858681987335,1.1075877456113912,45594,520,True,False,True,True,False,True,False
4.0,2.967724553592838,0.7201152447829556,4.988376484511114,1.0857388776409265,1.0203407417226167,42613,520,True,False,True,True,True,True,False
4.0,4.650403339635495,2.496231265581097,6.712819822613216,1.1369520534987434,1.0715534413745365,43208,520,True,False,True,True,True,True,False
4.0,3.7284808181938245,2.114242988622585,5.7376112667730625,1.1086444992850966,1.0596193258632924,44526,520,True,False,True,True,True,True,False
4.0,3.3332201394863703,1.4411335889545636,5.3095477984339094,1.096669208683728,1.040680864278069,44617,520,True,False,True,True,True,True,False
4.0,5.700043451740589,3.517908743833912,7.819316038416446,1.17002585188483,1.1015874384219648,45579,520,True,False,True,True,True,True,False
4.0,2.4296734117548677,0.6683399277395506,4.668223544767398,1.069759546393196,1.018743612487537,42581,520,True,False,True,True,True,True,False
4.0,2.8926774548460212,0.8757770516969422,4.900432802230028,1.083467586457482,1.0243877302401496,43894,520,True,False,True,True,True,True,False
4.0,5.401372465456933,3.3748011314003343,7.53090611633691,1.160554805778997,1.0983952818638594,45585,520,True,False,True,True,True,True,False
4.0,5.905471136089025,3.6776876819902755,7.854938137486995,1.1765022393512896,1.108240572550788,44772,520,True,False,True,True,True,True,False
4.0,3.0464639356216905,1.1728402981270811,4.968406979411476,1.0881095227938107,1.0328726599445721,41900,520,False,False,True,True,True,True,False
4.0,5.475443147730297,3.464543441460969,7.475827986000565,1.162915247676742,1.0995398329925805,45856,520,True,False,True,True,True,True,False
4.0,3.938370917053952,1.801241690841595,6.029376589009825,1.1150466704660544,1.051018057166826,43848,520,True,False,True,True,False,True,False
4.0,5.875337726103547,3.5658953208502058,8.272784900119353,1.1755532155179294,1.1031798690103876,44893,520,True,False,True,True,False,True,False
4.0,3.7474572571823073,1.6019054121595513,5.649919191616123,1.1092297414458065,1.0459022941951264,43400,520,True,False,True,True,True,True,False
4.0,2.9999775148378314,1.181474594908884,5.055213363432966,1.0866726216959344,1.0333935930124927,43961,520,True,False,True,True,True,True,False
4.0,5.846789873727371,3.945882556579892,7.6745170492198005,1.174772655689826,1.1165323137170364,46395,520,True,False,True,True,False,True,False
4.0,4.331897682338914,2.335635112497736,6.496310148747197,1.1271130353556997,1.0673216086330557,43202,520,True,False,True,True,False,True,False
4.0,3.8160656618899003,1.6731133484473097,5.916621679347987,1.1113140902142855,1.0471960196479182,44188,520,True,False,True,True,True,True,False
4.0,5.023045980563884,3.165315496142741,7.071919687464013,1.148554644293847,1.0920995640145728,43387,520,True,False,True,True,False,True,False
4.0,1.9310009366266978,-0.013705662209305127,3.946401272197757,1.0551183160464717,0.9996209355466131,42610,520,False,False,False,True,True,False,False
4.0,3.739480610699392,1.6228996204419466,5.723704991400318,1.1089851440626362,1.0464963866278387,43732,520,True,False,True,True,True,True,False
4.0,4.064486557382718,1.951592011503955,6.087759508094608,1.1189045657358787,1.0553392232217824,43660,520,True,False,True,True,True,True,False
4.0,5.365262087266548,3.3987694059465707,7.343806149837198,1.1594045756297258,1.0987681541508731,45433,520,True,False,True,True,False,True,False
4.0,3.4365384321249026,0.9717448029208887,5.6900169175109205,1.0998038949257507,1.027698284606682,43615,520,True,False,True,True,True,True,False
4.0,3.353100092230693,1.5346816211608998,5.453179215577532,1.0972713482759884,1.043345466304826,44469,520,True,False,True,True,True,True,False
4.0,3.6452872148348803,1.4556472921169057,5.674051969122477,1.1061291053370679,1.041077479522311,43141,520,True,False,True,True,True,True,False
4.0,4.1680657090479025,2.026958108074262,6.254430916400892,1.1220839891553385,1.0574423034512412,44250,520,True,False,True,True,True,True,False
4.0,3.7408235617711947,1.8293051483949259,5.880337668122047,1.1090285242697069,1.051764390703887,43369,520,True,False,True,True,True,True,False
4.0,3.6806758883203337,1.618784688733809,5.7640927153048365,1.1071994624758856,1.0456797825161173,43527,520,True,False,True,True,True,True,False
4.0,2.235345269728156,0.37152649786866054,4.2029190559543625,1.063996122225282,1.0103517874950518,43883,520,True,False,True,True,True,True,False
4.0,4.531241081799708,2.623914588972217,6.747363504303393,1.1332826865068943,1.075505121077893,44196,520,True,False,True,True,True,True,False
4.0,3.2435008226621376,1.470605116863364,5.286594484772412,1.0939782872849921,1.041843274869302,43998,520,True,False,True,True,True,True,False
4.0,6.121332091398362,4.032187594479497,8.034109076828694,1.1834814884903613,1.1173834638684084,45511,520,True,False,True,True,False,True,False
4.0,2.723317248690887,0.7541695984140435,4.617529917860875,1.0784308095747812,1.0214230745130568,43575,520,True,False,True,True,True,True,False
4.0,4.1496196986001435,1.9304702882644356,6.078233383975412,1.12151744919921,1.0551329971666152,44431,520,True,False,True,True,False,True,False
4.0,2.9177312083772113,0.9499159142769236,4.764275527646603,1.0842235053074514,1.0266430681143022,43572,520,True,False,True,True,True,True,False
4.0,3.1969984858401688,1.3301559916054002,5.064405392720275,1.0925730219464473,1.0379429984850388,44321,520,True,False,True,True,False,True,False
4.0,4.7795570474430065,2.89999428817325,6.710697209759295,1.1409955568119454,1.0831573528090201,44384,520,True,False,True,True,False,True,False
4.0,5.486854394641333,3.490356040259768,7.655816574088516,1.1631489693390729,1.1011973607056926,43889,520,True,False,True,True,False,True,False
4.0,4.47606348284062,2.335245675517098,6.371854219628171,1.1315853796625577,1.0660287753483217,44781,520,True,False,True,True,True,True,False
4.0,3.185747359864455,1.1955206250178163,5.241648485854488,1.0922453823940377,1.0340394382561893,43802,520,True,False,True,True,True,True,False
4.0,3.735193306433382,1.6305459917915373,5.796964478043079,1.1088523560824448,1.0460647695671732,44013,520,True,False,True,True,False,True,False
4.0,4.654146367194162,2.743398672225869,6.455943372825964,1.1370780897866641,1.079350455160109,43607,520,True,False,True,True,False,True,False
4.0,6.250803654627834,4.175467782915362,8.094984246495024,1.1876880388048097,1.121862072599995,45904,520,True,False,True,True,False,True,False
4.0,4.261805629366028,2.409904439746113,6.52076526310087,1.1249687372945159,1.0682896361072791,44652,520,True,False,True,True,True,True,False
4.0,4.390061527152955,2.388622655202878,6.187767775546073,1.1289204381338727,1.0687410580587213,44380,520,True,False,True,True,True,True,False
4.0,3.776675478842928,1.7202149290122857,5.853541191140236,1.1101096302731372,1.0487107246145626,44735,520,True,False,True,True,True,True,False
4.0,5.067443787264903,3.222270139304528,6.946450184502579,1.1500527436678623,1.09254860060047,45972,520,True,False,True,True,False,True,False
4.0,4.581540440199339,2.484288919173084,6.749942218198432,1.1348513280646235,1.0709380612746682,44760,520,True,False,True,True,False,True,False
4.0,4.885849428350225,3.103622743581887,6.795210559097528,1.1442958367589204,1.0896148425650825,44016,520,True,False,True,True,True,True,False
4.0,2.317612458776519,0.17094834637766387,4.446952953936713,1.0664283899549918,1.004761053365519,43497,520,True,False,True,True,True,True,False
4.0,3.14320915894068,1.061075392159796,4.984094229191941,1.0909511073261395,1.0298446811394704,44653,520,True,False,True,True,True,True,False
4.0,2.0295587042528815,0.03464308942611356,4.1166398660843075,1.0579662717583225,1.0009500005364445,43704,520,True,False,True,True,True,True,False
4.0,4.599571913459233,2.6904850664439577,6.697553366616537,1.1353868504812195,1.0768377116622134,43610,520,True,False,True,True,True,True,False
4.0,4.100855469898818,2.2302485705523085,6.065922037634571,1.1200192725758078,1.06384013801747,43734,520,True,False,True,True,True,True,False
4.0,4.710957438821434,2.7218005376553824,6.8725434658404145,1.138823882904643,1.0779612072196834,42930,520,True,False,True,True,True,True,False
4.0,5.592693756386291,3.6112624464017133,7.799877477917946,1.1664916015709488,1.1070152367147834,43840,520,True,False,True,True,False,True,False
4.0,3.501365435501663,1.7424084729841778,5.598952807871644,1.1017729988312897,1.0491277942931014,42896,520,True,False,True,True,True,True,False
4.0,4.222477249495549,2.368071797653904,6.209343243528694,1.1237521732252216,1.067182315660739,43658,520,True,False,True,True,True,True,False
4.0,5.136141409997541,3.3063284199612823,6.959702381498941,1.152090023479673,1.0956112787535826,43338,520,True,False,True,True,False,True,False
4.0,4.419133990425911,2.677364724643006,6.536287209917882,1.1298084976287264,1.0767754437723127,43702,520,True,False,True,True,True,True,False
4.0,4.6682576577166675,2.831085706956733,6.439721632184448,1.1375269193608395,1.0812318925831372,44050,520,True,False,True,True,True,True,False
4.0,4.704935286270001,2.6241407221868744,6.578463145106244,1.138684003536415,1.075469972363299,44738,520,True,False,True,True,True,True,False
4.0,6.24494525295648,4.237577028665082,8.276354504582553,1.1873868090543005,1.1231733239103363,44912,520,True,False,True,True,False,True,False
4.0,3.657194879284953,1.7082074316600182,5.639463059080675,1.1064823864948528,1.0491436706064943,43938,520,True,False,True,True,True,True,False
4.0,4.805204018347553,2.933156094479328,6.747155885977704,1.1417935056359656,1.0845484474121556,44363,520,True,False,True,True,True,True,False
4.0,4.112551770675527,1.9135840493113991,6.047880851136358,1.1203785819483365,1.0537080441606874,44045,520,True,False,True,True,False,True,False
4.0,4.999533505459819,2.9320058848451933,6.778703198363283,1.1478172596556995,1.0833747297842087,43321,520,True,False,True,True,False,True,False
4.0,5.578796534396413,3.3939411041631633,7.831987586463013,1.1661855695188537,1.0991119112537353,45754,520,True,False,True,True,True,True,False
4.0,4.757607174028545,2.854469297585997,6.722484992027222,1.1402808391512176,1.081635011472752,43266,520,True,False,True,True,False,True,False
4.0,5.342150764790565,3.398747696833735,7.343348212133575,1.1585663889590583,1.0977120298012935,43529,520,True,False,True,True,False,True,False
6.0,6.867579291479636,4.895234646044661,8.914386958357726,1.202768899433565,1.1413881227342264,46014,520,True,False,True,True,False,True,False
6.0,5.253331901276864,3.3519913340556617,7.297995500052341,1.152232598508603,1.0947871173778267,46195,520,True,False,True,True,True,True,False
6.0,5.541501706086888,3.643311805653733,7.659281681703737,1.1611252006754267,1.1029598071816349,46363,520,True,False,True,True,True,True,False
6.0,5.622254177989633,3.452806324137562,7.544841571047616,1.1636393648521985,1.0981808068021233,45621,520,True,False,True,True,True,True,False
6.0,7.431278168893851,5.249048928345917,9.408600027299382,1.2208433850809497,1.1525565471287254,46333,520,True,False,True,True,False,True,False
6.0,7.006837683479633,4.935112148046627,8.84464906308179,1.2072947461289,1.14005872983722,47657,520,True,False,True,True,True,True,False
6.0,6.097627280515855,4.226773782021918,8.059211623630125,1.178455807706935,1.118603019522533,47057,520,True,False,True,True,True,True,False
6.0,7.976923912191158,6.273321826609877,9.777376463267752,1.2386613024897684,1.1818714709504212,47474,520,True,False,True,True,False,True,False
6.0,5.620493225434325,3.6592634452145263,7.695514011675956,1.1635836455433572,1.1037268467065298,45736,520,True,False,True,True,True,True,False
6.0,5.147946827268058,3.170167809441938,7.112352730512038,1.1490331751669876,1.0906641469482545,44948,520,True,False,True,True,True,True,False
6.0,6.126772508689482,4.227380566844634,8.251620278770545,1.1793656148848652,1.1202787903108007,46087,520,True,False,True,True,False,True,False
6.0,7.888129245756609,6.248861132878255,9.837961899825743,1.2356744479666573,1.1831503573301365,46705,520,True,False,True,True,False,True,False
6.0,6.886297142790071,4.870581847665971,8.823953938680864,1.2034050948299466,1.140500771813599,46919,520,True,False,True,True,True,True,False
6.0,6.267653863463196,3.9252995647516533,8.181832707673694,1.1837879276710117,1.1121785508550956,46029,520,True,False,True,True,True,True,False
6.0,4.807147825668806,2.9154271048792633,6.906168123944433,1.1385812026234843,1.0827055567418093,45919,520,True,False,True,True,True,True,False
6.0,6.14537410718547,4.224315952980969,8.020524329735004,1.1799422101950567,1.1198255852409935,45054,520,True,False,True,True,True,True,False
6.0,6.941288627860964,5.041347087358117,8.8500677120723,1.2051499824083507,1.1453572705245991,46696,520,True,False,True,True,True,True,False
6.0,5.542498395971523,3.506566692759826,7.36639009673073,1.1611553113453765,1.0989839493864288,46411,520,True,False,True,True,True,True,False
6.0,6.4357622634666765,4.386875194846855,8.346132962470358,1.1891068580946336,1.1243215017352288,47230,520,True,False,True,True,True,True,False
6.0,6.140180538856449,4.0458263832547745,8.019394072283909,1.1797807395578557,1.1155551993152972,45271,520,True,False,True,True,True,True,False
6.0,7.471492016543219,5.7774822705463835,9.526574270276388,1.2222620784335274,1.1683390018002375,47800,520,True,False,True,True,True,True,False
6.0,5.036423541450141,3.1009677986466473,7.163325649656814,1.145634375145752,1.088419489398144,44495,520,True,False,True,True,True,True,False
6.0,6.582830514035548,4.734008515677473,8.607629624349583,1.1937274863770728,1.1382350853014616,45906,520,True,False,True,True,False,True,False
6.0,7.126915882438867,5.2398109900319465,9.312060582122973,1.2111430715319775,1.1516509426472474,47625,520,True,False,True,True,False,True,False
6.0,6.257232151989223,4.092530665174974,8.226623355225787,1.1834685797398465,1.1174460086918243,46707,520,True,False,True,True,True,True,False
6.0,5.26858118955667,3.240558468380624,7.208727731318752,1.152705077691311,1.0914172799027202,46116,520,True,False,True,True,False,True,False
6.0,9.819152648169249,7.969929172501054,11.617192253122274,1.3001779559736795,1.2362470393840528,48177,520,True,False,True,True,False,True,False
6.0,4.102818293711535,2.27266897118979,6.119280635546729,1.1172845703227747,1.0642372045315351,46042,520,True,False,True,True,True,True,False
6.0,6.101919734842998,4.24651075730551,8.02860274413301,1.1785854677379997,1.1220185622677665,46000,520,True,False,True,True,False,True,False
6.0,6.19013506764462,4.166547694076055,8.29062058109949,1.1813540083150067,1.1197798668032728,46138,520,True,False,True,True,False,True,False
6.0,5.719142857646487,3.797605390675101,7.946518004445513,1.1666439737108651,1.1091274122498234,45761,520,True,False,True,True,True,True,False
6.0,4.84381090972803,3.1561782403745964,6.904325625848956,1.139753032347639,1.0890549026384007,44581,520,True,False,True,True,True,True,False
6.0,6.100649165291639,4.073264484621103,7.997080722358347,1.178549625022715,1.11709397957418,46620,520,True,False,True,True,True,True,False
6.0,5.843921574658878,4.067805636376438,7.796527096711981,1.1705258172405102,1.1156123385292251,45912,520,True,False,True,True,True,True,False
6.0,5.110721418055364,3.386227087199682,7.027756064251128,1.1478818248429197,1.094392329120115,45278,520,True,False,True,True,True,True,False
6.0,8.134559915938011,6.0951808980157,10.30138146248739,1.2438959124625366,1.1771103010478103,48050,520,True,False,True,True,False,True,False
6.0,4.748017136404531,2.8661068159633145,6.888700775700089,1.1367958140703736,1.0799076146309177,45588,520,True,False,True,True,True,True,False
6.0,6.900502435805383,4.870099885309637,8.84345447574941,1.2038851993704351,1.1415588452071501,47471,520,True,False,True,True,True,True,False
6.0,4.284573854292728,2.278682558315801,6.192753341739855,1.122838146144689,1.0646989196560264,44311,520,True,False,True,True,True,True,False
6.0,5.277894416119688,3.048268994103806,7.3825123746907595,1.1529991111812996,1.084857243123084,45856,520,True,False,True,True,True,True,False
6.0,5.588596598295964,4.026396453801075,7.481902148928749,1.1626005628879157,1.1144400236596115,45463,520,True,False,True,True,True,True,False
6.0,5.301883015614734,3.5574609148436425,7.224337093182551,1.153738785158104,1.100030598688657,45760,520,True,False,True,True,True,True,False
6.0,5.50491720357702,3.472534035275186,7.460496403307012,1.1599911193870895,1.0981539616796974,46467,520,True,False,True,True,True,True,False
6.0,7.329849245395204,5.3796913884655,9.322189897213683,1.2177001835225685,1.1558983599500425,48002,520,True,False,True,True,False,True,False
6.0,7.118595236755926,5.248631824710767,9.178241739282265,1.2108236501819973,1.1522762309237942,46727,520,True,False,True,True,True,True,False
6.0,4.987237410902429,3.073540124560365,6.891966275635372,1.1440736151653048,1.0878343096029077,46043,520,True,False,True,True,False,True,False
6.0,4.771619190325654,2.6864403886639474,6.914366850743807,1.1375188438724577,1.0745861253984847,45463,520,True,False,True,True,True,True,False
6.0,5.775101206537264,3.4967022974889956,7.510266736037084,1.168375252143838,1.0996720566234601,46623,520,True,False,True,True,True,True,False
6.0,4.525148123893335,2.7168666946682594,6.641530636223605,1.1300054695517976,1.0776079005085206,46163,520,True,False,True,True,True,True,False
6.0,7.659891883002529,5.4982913025468605,9.677606013850829,1.2283311003663844,1.1584349708429118,47420,520,True,False,True,True,False,True,False
6.0,5.687616249746375,3.7879470946188794,7.702554594962203,1.1656630931308225,1.1090053388068342,45921,520,True,False,True,True,True,True,False
6.0,6.272397905475802,4.457567559734132,8.442067411324764,1.183960851589211,1.128389807945516,47969,520,True,False,True,True,True,True,False
6.0,7.026558735726934,4.871165787429654,8.89286768163607,1.2079246643376589,1.1398828013175704,47641,520,True,False,True,True,False,True,False
6.0,5.748884724716419,3.615500523682156,7.61962000255659,1.1675776890331067,1.1020427219059195,44983,520,True,False,True,True,False,True,False
6.0,4.8104454845197875,2.829708479531473,6.828660729710717,1.1387086993080182,1.0794958999998265,45278,520,True,False,True,True,True,True,False
6.0,5.279188432144711,3.2638521524360495,7.198280714661686,1.1530392955663449,1.0921699160064666,45821,520,True,False,True,True,True,True,False
6.0,6.846632159587979,4.874185539715594,8.749862788482952,1.2021416573023427,1.1398635444587581,46946,520,True,False,True,True,False,True,False
6.0,5.895729517526527,4.240509539868493,7.7892836376393735,1.1721382620588918,1.119689356819157,46402,520,True,False,True,True,True,True,False
6.0,6.9317220057081075,4.923317270981426,9.010800399622346,1.2048721582207886,1.1410388046410291,47274,520,True,False,True,True,True,True,False
6.0,4.993072554782962,2.9660587427362732,7.055258666913304,1.1442599561849154,1.0847945018074538,45827,520,True,False,True,True,True,True,False
6.0,5.874028952632504,3.6903867008507634,8.00319883543188,1.1714564095949516,1.1043639945742065,47271,520,True,False,True,True,True,True,False
6.0,5.243312065357913,3.1485999379881973,7.2343650420347165,1.1519334812379827,1.0891697259632716,45874,520,True,False,True,True,True,True,False
6.0,7.437698883083954,5.275227700220103,9.142590579239965,1.2211561071502173,1.1529648604281755,47652,520,True,False,True,True,True,True,False
6.0,5.259649480790774,3.1567023527773346,7.003094942444681,1.152380983755538,1.0891023275868243,47822,520,True,False,True,True,True,True,False
6.0,5.7198322638419175,3.926901714332577,7.795988642966944,1.1666622086734124,1.1103255196250983,46141,520,True,False,True,True,True,True,False
6.0,6.324956025808248,4.584354784367925,8.200740135354568,1.1855931428231765,1.1307730763521504,46132,520,True,False,True,True,True,True,False
6.0,4.2933556831271815,1.9986257645169687,6.074009461596413,1.123067906326933,1.0561380208938966,44958,520,True,False,True,True,True,True,False
6.0,7.621098839954621,5.591891100707623,9.754068858604862,1.2270551707761022,1.1630994241345767,47226,520,True,False,True,True,False,True,False
6.0,6.975833773054063,4.797965389112456,8.883611507599506,1.2062813538672452,1.1385222906526173,47228,520,True,False,True,True,False,True,False
6.0,6.149281319430367,4.375704409005275,8.362417865212425,1.1800730709061658,1.1260282004682831,46396,520,True,False,True,True,True,True,False
6.0,5.0802369334559225,3.087522284259135,7.000199618809954,1.146947507915612,1.085298971464409,45283,520,True,False,True,True,True,True,False
6.0,6.879967074283816,4.651771440883161,8.92242044730435,1.203179303199198,1.132385757097048,46372,520,True,False,True,True,False,True,False
6.0,5.841966265182686,3.837596065156194,7.886995006970629,1.1704597396280045,1.1080267225278093,46674,520,True,False,True,True,False,True,False
6.0,6.206552851449448,4.029805427333072,8.088255691330284,1.1818797669362509,1.1138602865331073,47320,520,True,False,True,True,True,True,False
6.0,7.668262891657218,5.81160166571986,9.757448268439363,1.2285452512782549,1.1683855691289184,46814,520,True,False,True,True,True,True,False
6.0,7.056039584853297,4.945292797761714,9.008155017837778,1.2087475323938124,1.1430498719438162,45429,520,True,False,True,True,True,True,False
6.0,4.93547893532792,3.1535468747102122,6.886060885372912,1.1424900012644716,1.0893360908374585,46081,520,True,False,True,True,True,True,False
6.0,7.225164967901493,5.170791904844194,9.099232623469696,1.2142685712065224,1.1496148558513102,47135,520,True,False,True,True,False,True,False
6.0,5.140999805281288,3.2378655049760976,7.150632866307354,1.1488011954075767,1.09079565192208,45544,520,True,False,True,True,True,True,False
6.0,5.635977021072625,3.6213689784715366,7.502189613771059,1.1640395297812247,1.1011781877131113,47331,520,True,False,True,True,True,True,False
6.0,3.2382569898876836,1.344876762405927,5.222593871197827,1.091640039386884,1.0369714038489506,45547,520,True,False,True,True,True,True,False
6.0,5.880375580106845,3.9084695914627865,7.910721034865739,1.1716655097457906,1.1117044517938741,45234,520,True,False,True,True,True,True,False
6.0,5.957171279435664,4.003263771735124,7.9328064611378375,1.1740551665524104,1.114490535237576,47753,520,True,False,True,True,True,True,False
6.0,5.279061725089168,3.1753132645790374,7.19154993865849,1.15303981227499,1.0903954662427309,45638,520,True,False,True,True,True,True,False
6.0,5.119406514533031,2.935139965383864,6.941342730678381,1.1481371958251008,1.0837680767841904,45611,520,True,False,True,True,True,True,False
6.0,5.7713678187756745,3.781490218212521,7.543340606770746,1.1682599770881825,1.1085558951887373,46631,520,True,False,True,True,False,True,False
6.0,6.5714263947320495,4.580261114430329,8.474419024385623,1.1933855002043667,1.1303235093614943,46602,520,True,False,True,True,False,True,False
6.0,4.842105670609276,3.0615173714702513,6.798527660272948,1.139637285244441,1.0861489940574078,46150,520,True,False,True,True,True,True,False
6.0,4.360654549654846,2.0892113149112443,6.358833459818235,1.1250310470986842,1.0590447404868566,46214,520,True,False,True,True,True,True,False
6.0,9.613962787878211,7.480908416589221,11.805339817846294,1.2933681392726926,1.2235672108520241,48702,520,True,False,True,True,False,True,False
6.0,4.990003299055468,2.8506220991009665,7.156339086449648,1.1441953474892772,1.080269611156727,45049,520,True,False,True,True,True,True,False
6.0,6.212739794718375,4.148303448192908,8.017367113540077,1.1820749799132613,1.1180992468601614,47300,520,True,False,True,True,True,True,False
6.0,5.069043331039625,3.162969841804263,7.102958915566524,1.146573999283578,1.0889190772112842,46198,520,True,False,True,True,True,True,False
6.0,6.492936225089685,4.463073236265483,8.72893051151658,1.1909075781386869,1.1269701352043069,46869,520,True,False,True,True,False,True,False
6.0,5.630065514059107,3.3492343041776813,7.803013390885056,1.1638649095845233,1.0955310113125,46788,520,True,False,True,True,True,True,False
6.0,3.7558321279226314,1.8589167332116912,5.472365683172861,1.10697452283704,1.051976213753095,45094,520,True,False,True,True,True,True,False
6.0,5.440162446567781,3.217935359606416,7.714653830879883,1.1579612534615606,1.0902343023941559,47663,520,True,False,True,True,True,True,False
6.0,7.349619706365656,5.154098366805058,9.356646352712817,1.218269369936797,1.148459481035415,47073,520,True,False,True,True,False,True,False
6.0,5.314634931789685,3.3431216702690034,7.358061266639404,1.1541290288860186,1.0944518999504393,45886,520,True,False,True,True,True,True,False
6.0,7.097606804903273,5.367330115567039,9.122339923153318,1.2101678960988562,1.157021743795653,47044,520,True,False,True,True,True,True,False
12.0,14.133685020810827,12.105256750848035,15.842517616361299,1.423667452768128,1.3508442277847617,54535,520,True,False,True,True,False,True,False
12.0,13.279852699173517,11.359576517310934,15.227540837440861,1.394173788346173,1.3323756120929393,54934,520,True,False,True,True,False,True,False
12.0,11.277110776697452,9.298962820407795,13.385670744794586,1.32684685449094,1.261545560547222,53887,520,True,False,True,True,True,True,False
12.0,10.437718531111063,8.530352752453233,12.264946339672642,1.299520804679602,1.2378136400629987,53593,520,True,False,True,True,True,True,False
12.0,11.274271632231535,9.53942663123121,13.054737972151543,1.3268081380361083,1.2683805944311275,52809,520,True,False,True,True,True,True,False
12.0,12.117699497000899,10.25311893825756,13.972587939148196,1.3547250964582374,1.2942347177117888,53796,520,True,False,True,True,False,True,False
12.0,12.053284938136038,9.980057651364426,14.040921422349452,1.352576111309359,1.2831856269875517,55236,520,True,False,True,True,False,True,False
12.0,12.470385270002371,10.493346865337589,14.473269921348903,1.3665864543230133,1.299495835229268,54423,520,True,False,True,True,True,True,False
12.0,11.758702978935137,9.70336273113896,13.567573138215314,1.3427821032115237,1.2744237613920049,52712,520,True,False,True,True,False,True,False
12.0,9.582942104917958,7.981401632612234,11.3827890638365,1.2725170619859731,1.2206436026186718,51154,520,True,False,True,True,True,True,False
12.0,12.039328987576104,9.983536047188432,13.955343171536011,1.3521060768373394,1.2851474903058901,53926,520,True,False,True,True,True,True,False
12.0,11.38367491977093,9.38308545541569,12.985251083678945,1.3303510297253374,1.2631827180754658,53921,520,True,False,True,True,False,True,False
12.0,12.674802731640366,10.664641649686645,14.776785816243027,1.3734936097833919,1.3054201679072268,54368,520,True,False,True,True,False,True,False
12.0,12.043188854740517,10.008559098224874,13.878173706390825,1.3522369585499352,1.2809040682523678,54683,520,True,False,True,True,True,True,False
12.0,11.67831171497875,10.016097964397803,13.434630482732024,1.3400928986152278,1.282611882827277,53843,520,True,False,True,True,True,True,False
