est,lo,hi,se_boot,width
0.4784390897329066,0.1383591629217243,0.7864184805164826,0.16694157755364009,0.6480593175947582
0.7310852797720918,0.41953964428991825,1.010801251094144,0.15324260340383947,0.5912616068042258
0.8155561772227865,0.4540658919789936,1.0927679478063763,0.1715731188624906,0.6387020558273827
0.49624022605000373,0.11571651517594428,0.8350753003088851,0.18340031017912925,0.7193587851329408
0.502427410448158,0.15490654096686235,0.8843463016039784,0.1908866635442425,0.7294397606371161
0.7156290311923325,0.4068030771386577,1.0456645540921092,0.1599619356057109,0.6388614769534515
0.6874537756841875,0.34859313272871145,0.9567894162670574,0.1619482285565086,0.6081962835383459
0.5705858519167267,0.19373086965295966,0.9153281314445912,0.18485604930334196,0.7215972617916315
0.3881652445612832,-0.03800855481140646,0.7451350785686267,0.19969747973479046,0.7831436333800331
0.6023925124588597,0.2525807137140518,0.9229428294838112,0.17887003987013086,0.6703621157697595
0.8027632113232203,0.5033792643207141,1.1650024824592922,0.17138888083879106,0.661623218138578
0.5305530659338803,0.2220943882883325,0.8218721601867963,0.15470412656589633,0.5997777718984638
0.6218487948549284,0.18728584735547477,1.0241128125168688,0.2138160948837644,0.836826965161394
0.4827493261455368,0.19957641680247026,0.8197434514309616,0.17175130934817354,0.6201670346284913
0.6173047578973406,0.2721808717398913,0.9342901821523204,0.1882494202284641,0.6621093104124292
0.5566640918524984,0.268593907818894,0.8813477444694829,0.16074134030504048,0.6127538366505889
0.6426981603452336,0.2911776594444909,0.9537245833552487,0.17518770465209127,0.6625469239107578
0.693782553970323,0.35490313780299376,0.9659606909940834,0.151757832070235,0.6110575531910897
0.5628264587098081,0.2016619163922054,0.9003038387578567,0.18126513711377235,0.6986419223656513
0.5669367004366815,0.27110952311525216,0.8458304922257428,0.15493171134822692,0.5747209691104906
0.7052026091916236,0.3075100344029458,0.9926528399462053,0.17166219992428208,0.6851428055432596
0.522769934625133,0.1905656373450612,0.8458618876589703,0.17322030243859105,0.655296250313909
