delta,seed,cell,truth,est,bias,lo,hi,width,covered,estimator,evidence,materiality,validity,final,blocking
1.5,0,sig_conso+sig_lead_in_lag+sig_h1_dr,1.5,1.6366908774589277,0.13669087745892772,1.370178354044092,1.8097871971858959,0.43960884314180393,True,True,True,True,True,True,
1.5,0,rsi<35,1.5,1.513013193816042,0.013013193816042046,1.3181535247979466,1.6892600361251517,0.3711065113272052,True,True,True,True,True,True,
1.5,0,rsi35-50,1.5,1.4211231220843916,-0.07887687791560838,1.312422737155609,1.5338242142751097,0.22140147711950076,True,True,True,True,True,True,
1.5,0,rsi50-65,1.5,1.5722246391758181,0.07222463917581812,1.4424210976157963,1.710773705278789,0.26835260766299274,True,True,True,True,True,True,
1.5,0,rsi>=65,1.5,1.4488703531607963,-0.051129646839203735,1.2764347220327692,1.6161226895091243,0.3396879674763551,True,True,True,True,True,True,
1.5,0,adx-1,1.5,1.7196156574704848,0.21961565747048484,1.1625048415612569,2.4379849632147694,1.2754801216535125,True,True,True,True,True,True,
1.5,0,adx0,1.5,1.4806183469205996,-0.01938165307940043,1.3857083737859603,1.5509402398228984,0.16523186603693807,True,True,True,True,True,True,
1.5,0,adx1,1.5,1.4709455900059276,-0.029054409994072383,1.3035540715190166,1.61940619159115,0.31585212007213337,True,True,True,True,True,True,
1.5,0,adx2,1.5,1.4836856224786104,-0.016314377521389645,1.351412042043999,1.6113015195441576,0.25988947750015856,True,True,True,True,True,True,
1.5,0,adx3,1.5,1.5040186417850423,0.004018641785042298,1.4032433560671116,1.6196676040080185,0.21642424794090687,True,True,True,True,True,True,
1.5,0,rsi<35&rs,1.5,1.6647472800726275,0.1647472800726275,1.3319737811061387,2.0006278552925036,0.6686540741863649,True,True,True,True,True,True,
1.5,0,rsi35-50&rs,1.5,1.4327649743803461,-0.06723502561965389,1.2317181873816174,1.5910777571674828,0.35935956978586536,True,True,True,True,True,True,
1.5,0,rsi50-65&rs,1.5,1.5348810638678134,0.03488106386781342,1.382280757588289,1.6863584480450489,0.3040776904567599,True,True,True,True,True,True,
1.5,0,rsi<35&conso,1.5,1.4591819941428292,-0.04081800585717077,1.1841150236357518,1.7273895396031471,0.5432745159673953,True,True,True,True,True,True,
1.5,0,rsi35-50&conso,1.5,1.4821802275002458,-0.017819772499754194,1.3508893431072306,1.6309217336582331,0.2800323905510025,True,True,True,True,True,True,
1.5,0,rsi50-65&conso,1.5,1.5726260165620938,0.07262601656209378,1.4567954802268923,1.7036110340436332,0.24681555381674092,True,True,True,True,True,True,
1.5,0,adx1&rs,1.5,1.4072115165286032,-0.09278848347139679,1.2188561472138748,1.5931751869375452,0.3743190397236704,True,True,True,True,True,True,
1.5,0,adx2&rs,1.5,1.6381007645105554,0.13810076451055542,1.4313305556786966,1.8276043502006254,0.3962737945219288,True,True,True,True,True,True,
1.5,0,adx3&rs,1.5,1.5313506634846086,0.031350663484608576,1.3679997557090262,1.6790671386366292,0.31106738292760294,True,True,True,True,True,True,
1.5,1,sig_rs_intact,1.5,1.6657236008467804,0.1657236008467804,1.4897722521773906,1.8567155419804757,0.3669432898030851,True,True,True,True,True,True,
1.5,1,¬sig_rs_intact,1.5,1.3849777793759148,-0.11502222062408518,1.2120326556303038,1.551429390812609,0.3393967351823053,True,True,True,True,True,True,
1.5,1,sig_conso,1.5,1.4871371703120684,-0.01286282968793162,1.3735816306560278,1.6280366903700112,0.2544550597139834,True,True,True,True,True,True,
1.5,1,¬sig_conso,1.5,1.4794453898528235,-0.020554610147176522,1.3320286703687836,1.6610361664474511,0.3290074960786675,True,True,True,True,True,True,
1.5,1,sig_lead_in_lag,1.5,1.573416242490756,0.07341624249075607,1.4104912293120218,1.7312069516990956,0.3207157223870738,True,True,True,True,True,True,
1.5,1,¬sig_lead_in_lag,1.5,1.40315230484481,-0.09684769515518998,1.233066705438227,1.5614000219854471,0.3283333165472202,True,True,True,True,True,True,
1.5,1,sig_h1_dr,1.5,1.6997067699787267,0.19970676997872672,1.5191138332355634,1.8518688831613854,0.33275504992582206,False,True,True,True,True,True,
1.5,1,¬sig_h1_dr,1.5,1.2279295686581109,-0.27207043134188913,1.0863664483691928,1.4130229159398073,0.3266564675706145,False,True,True,True,True,True,
1.5,1,sig_macro_vix_up,1.5,1.7815332132995414,0.2815332132995414,1.3037707437966253,2.2016941765058653,0.89792343270924,True,True,True,True,True,True,
1.5,1,¬sig_macro_vix_up,1.5,1.2679131646627608,-0.23208683533723917,0.7858501236502086,1.7754163703943338,0.9895662467441252,True,True,True,True,True,True,
1.5,1,sig_rs_intact+sig_conso,1.5,1.688733882006858,0.18873388200685803,1.5474387289116927,1.802689501756121,0.25525077284442843,False,True,True,True,True,True,
1.5,1,sig_rs_intact+sig_macro_vix_up,1.5,1.8286822701909349,0.3286822701909349,1.2896575022383636,2.303931895764254,1.0142743935258902,True,True,True,True,True,True,
1.5,1,sig_conso+sig_lead_in_lag,1.5,1.649640632749646,0.149640632749646,1.4351176503757384,1.8110066167781786,0.3758889664024403,True,True,True,True,True,True,
1.5,1,sig_conso+sig_h1_dr,1.5,1.7400779971946227,0.24007799719462275,1.5589677018759582,1.8827983063143532,0.32383060443839495,False,True,True,True,True,True,
1.5,1,sig_conso+sig_macro_vix_up,1.5,1.7399685173725723,0.2399685173725723,1.2919450417396556,2.2232802969291976,0.931335255189542,True,True,True,True,True,True,
1.5,1,sig_lead_in_lag+sig_h1_dr,1.5,1.6420484897166436,0.14204848971664363,1.4059636153115351,1.848305766242452,0.4423421509309169,True,True,True,True,True,True,
1.5,1,sig_lead_in_lag+sig_macro_vix_up,1.5,1.9602462504375835,0.4602462504375835,1.4471074662406793,2.480590986029075,1.0334835197883958,True,True,True,True,True,True,
1.5,1,sig_h1_dr+sig_macro_vix_up,1.5,1.9836115753431083,0.4836115753431083,1.4115313288928963,2.500147695041076,1.0886163661481796,True,True,True,True,True,True,
1.5,1,sig_conso+sig_lead_in_lag+sig_h1_dr,1.5,1.707156591235446,0.20715659123544605,1.4516810918292218,1.9172199671692902,0.46553887534006844,True,True,True,True,True,True,
1.5,1,rsi<35,1.5,1.5504121839098841,0.05041218390988411,1.3493425087175581,1.7429871392727267,0.39364463055516863,True,True,True,True,True,True,
1.5,1,rsi35-50,1.5,1.5467157717725097,0.04671577177250974,1.446104942011491,1.6555205174360392,0.20941557542454814,True,True,True,True,True,True,
1.5,1,rsi50-65,1.5,1.4797472393055708,-0.02025276069442916,1.3594051317340394,1.5993557523640938,0.23995062063005435,True,True,True,True,True,True,
1.5,1,rsi>=65,1.5,1.4937795487680618,-0.006220451231938151,1.3127773475587965,1.6755469619483434,0.3627696143895469,True,True,True,True,True,True,
1.5,1,adx-1,1.5,0.9901836062619191,-0.5098163937380809,0.46417088528234857,1.6845274848788665,1.220356599596518,True,True,True,False,True,False,MATERIALITY
1.5,1,adx0,1.5,1.5575606280781775,0.05756062807817752,1.465782257906203,1.6488727666588827,0.18309050875267974,True,True,True,True,True,True,
1.5,1,adx1,1.5,1.5590883909174142,0.059088390917414246,1.3546019114409806,1.7120028113756907,0.35740089993471,True,True,True,True,True,True,
1.5,1,adx2,1.5,1.5409381206635806,0.0409381206635806,1.3724446384835143,1.6609160161149341,0.28847137763141983,True,True,True,True,True,True,
1.5,1,adx3,1.5,1.5082472331585655,0.008247233158565459,1.4068621119229237,1.6032529515903007,0.19639083966737703,True,True,True,True,True,True,
1.5,1,rsi<35&rs,1.5,1.5948926526956728,0.09489265269567282,1.2046953974962586,1.9542767415873665,0.7495813440911079,True,True,True,True,True,True,
1.5,1,rsi35-50&rs,1.5,1.5323497463395492,0.032349746339549235,1.3638826350116613,1.6714489476811147,0.30756631266945345,True,True,True,True,True,True,
1.5,1,rsi50-65&rs,1.5,1.637503454993365,0.13750345499336492,1.4891310190476883,1.7990499586815123,0.309918939633824,True,True,True,True,True,True,
1.5,1,rsi<35&conso,1.5,1.4859516526285248,-0.0140483473714752,1.1695248790678865,1.766043825972075,0.5965189469041885,True,True,True,True,True,True,
1.5,1,rsi35-50&conso,1.5,1.513252447905108,0.013252447905107934,1.3944686621387135,1.6327503906325849,0.23828172849387141,True,True,True,True,True,True,
1.5,1,rsi50-65&conso,1.5,1.4780597834590499,-0.02194021654095013,1.3554449685815302,1.6006484816127855,0.24520351303125532,True,True,True,True,True,True,
1.5,1,adx1&rs,1.5,1.5962705200890939,0.09627052008909387,1.3866273276051437,1.7402579992659397,0.353630671660796,True,True,True,True,True,True,
1.5,1,adx2&rs,1.5,1.6918442221563537,0.19184422215635366,1.4896381836919987,1.8987202221927904,0.4090820385007916,True,True,True,True,True,True,
1.5,1,adx3&rs,1.5,1.5388364122525688,0.03883641225256884,1.3482216346681355,1.6770673962785978,0.3288457616104623,True,True,True,True,True,True,
1.5,2,sig_rs_intact,1.5,1.4175699015139953,-0.08243009848600469,1.2812853157275972,1.5636398324883523,0.28235451676075507,True,True,True,True,True,True,
1.5,2,¬sig_rs_intact,1.5,1.5753425809998205,0.0753425809998205,1.4131913557132236,1.7078260939426486,0.294634738229425,True,True,True,True,True,True,
1.5,2,sig_conso,1.5,1.5197050014540194,0.019705001454019433,1.3942244727764943,1.6358200550819622,0.24159558230546785,True,True,True,True,True,True,
1.5,2,¬sig_conso,1.5,1.4760138720168285,-0.023986127983171457,1.3452807920965888,1.586658962704708,0.24137817060811928,True,True,True,True,True,True,
1.5,2,sig_lead_in_lag,1.5,1.50237599979189,0.00237599979188996,1.3079160612634557,1.6207040092363285,0.3127879479728728,True,True,True,True,True,True,
1.5,2,¬sig_lead_in_lag,1.5,1.532913852738043,0.03291385273804304,1.3836577064553368,1.724366444394086,0.34070873793874923,True,True,True,True,True,True,
1.5,2,sig_h1_dr,1.5,1.4346191727293733,-0.06538082727062666,1.2677848628232757,1.6190620175823691,0.3512771547590934,True,True,True,True,True,True,
1.5,2,¬sig_h1_dr,1.5,1.5985368789864487,0.0985368789864487,1.4154913849686843,1.7578284493436513,0.342337064374967,True,True,True,True,True,True,
1.5,2,sig_macro_vix_up,1.5,1.3871180725623435,-0.11288192743765646,0.9209104274589476,1.8226908834186593,0.9017804559597117,True,True,True,True,True,True,
1.5,2,¬sig_macro_vix_up,1.5,1.6237165730457293,0.12371657304572925,1.141375323586924,2.102487637853291,0.9611123142663671,True,True,True,True,True,True,
1.5,2,sig_rs_intact+sig_conso,1.5,1.4515798206861683,-0.04842017931383169,1.322242795359685,1.5871371989986347,0.2648944036389498,True,True,True,True,True,True,
1.5,2,sig_rs_intact+sig_macro_vix_up,1.5,1.2677109551334502,-0.23228904486654978,0.8304129306992027,1.7666769494376378,0.936264018738435,True,True,True,True,True,True,
1.5,2,sig_conso+sig_lead_in_lag,1.5,1.519856658458847,0.0198566584588471,1.322339547508597,1.6734470751757462,0.35110752766714914,True,True,True,True,True,True,
1.5,2,sig_conso+sig_h1_dr,1.5,1.4532447325268965,-0.046755267473103546,1.2735743442871685,1.6287727087792034,0.3551983644920349,True,True,True,True,True,True,
1.5,2,sig_conso+sig_macro_vix_up,1.5,1.3854738386356635,-0.11452616136433647,1.0470959353941356,1.8068512726957298,0.7597553373015942,True,True,True,True,True,True,
1.5,2,sig_lead_in_lag+sig_h1_dr,1.5,1.4773759310896104,-0.022624068910389594,1.2539423357055504,1.6594562317975623,0.40551389609201194,True,True,True,True,True,True,
1.5,2,sig_lead_in_lag+sig_macro_vix_up,1.5,1.2671358866419082,-0.23286411335809176,0.7557850921981221,1.714291661366393,0.9585065691682709,True,True,True,True,True,True,
1.5,2,sig_h1_dr+sig_macro_vix_up,1.5,1.2927600003932005,-0.2072399996067995,0.7934535896671434,1.8375047005922513,1.0440511109251078,True,True,True,True,True,True,
1.5,2,sig_conso+sig_lead_in_lag+sig_h1_dr,1.5,1.4824983262680056,-0.017501673731994405,1.2631721748483915,1.6948681592728736,0.4316959844244821,True,True,True,True,True,True,
1.5,2,rsi<35,1.5,1.4099351662947432,-0.09006483370525675,1.2094359515568687,1.5818928179865708,0.3724568664297021,True,True,True,True,True,True,
1.5,2,rsi35-50,1.5,1.5831388483006716,0.08313884830067164,1.4337968259307186,1.702507750757474,0.2687109248267554,True,True,True,True,True,True,
1.5,2,rsi50-65,1.5,1.4323589741872595,-0.06764102581274045,1.3375720245719482,1.5548789803626115,0.21730695579066328,True,True,True,True,True,True,
1.5,2,rsi>=65,1.5,1.47439620837402,-0.02560379162597992,1.2977520951554569,1.649455033448912,0.3517029382934551,True,True,True,True,True,True,
1.5,2,adx-1,1.5,1.4261404010442271,-0.07385959895577288,0.769860936769769,2.4239476474296278,1.654086710659859,True,True,True,True,True,True,
1.5,2,adx0,1.5,1.5134064169815646,0.01340641698156464,1.4381044338243143,1.5959791702617319,0.15787473643741756,True,True,True,True,True,True,
1.5,2,adx1,1.5,1.4817734857528109,-0.01822651424718913,1.3255681683038172,1.6194873622837984,0.29391919397998123,True,True,True,True,True,True,
1.5,2,adx2,1.5,1.5649425573028668,0.0649425573028668,1.4378449162485705,1.711652469926184,0.27380755367761345,True,True,True,True,True,True,
1.5,2,adx3,1.5,1.478942351254254,-0.021057648745745894,1.358419516295601,1.5889379642896453,0.2305184479940443,True,True,True,True,True,True,
1.5,2,rsi<35&rs,1.5,1.2664222223484938,-0.23357777765150622,0.9256389818168373,1.5524091034564351,0.6267701216395978,True,True,True,True,True,True,
1.5,2,rsi35-50&rs,1.5,1.601706909417977,0.101706909417977,1.4467067682306554,1.7445306294158818,0.2978238611852264,True,True,True,True,True,True,
1.5,2,rsi50-65&rs,1.5,1.3716565608209863,-0.1283434391790137,1.2169550628270442,1.5205021764919462,0.30354711366490195,True,True,True,True,True,True,
1.5,2,rsi<35&conso,1.5,1.3891188715396021,-0.11088112846039788,1.153997414082636,1.6426836785276238,0.48868626444498786,True,True,True,True,True,True,
1.5,2,rsi35-50&conso,1.5,1.5645250715751637,0.06452507157516374,1.4341948617132723,1.6740015346297972,0.2398066729165249,True,True,True,True,True,True,
1.5,2,rsi50-65&conso,1.5,1.5105747599968575,0.01057475999685753,1.4019718978448703,1.6104221961295935,0.20845029828472317,True,True,True,True,True,True,
1.5,2,adx1&rs,1.5,1.4459579952539652,-0.05404200474603482,1.2874165207203692,1.5866678734244561,0.299251352704087,True,True,True,True,True,True,
1.5,2,adx2&rs,1.5,1.5774073869210978,0.07740738692109783,1.3634727453201128,1.8086964325925818,0.4452236872724691,True,True,True,True,True,True,
1.5,2,adx3&rs,1.5,1.3850842999074662,-0.11491570009253382,1.2718290965777945,1.5368382638565454,0.2650091672787509,True,True,True,True,True,True,
1.5,3,sig_rs_intact,1.5,1.5742348103075419,0.07423481030754187,1.4170142804698032,1.7202377757024336,0.3032234952326305,True,True,True,True,True,True,
1.5,3,¬sig_rs_intact,1.5,1.4041537932407766,-0.0958462067592234,1.2453466489838436,1.5960625297424742,0.3507158807586306,True,True,True,True,True,True,
1.5,3,sig_conso,1.5,1.5459952544503661,0.04599525445036612,1.4338891452448257,1.6778418613365924,0.24395271609176672,True,True,True,True,True,True,
1.5,3,¬sig_conso,1.5,1.4115783349724413,-0.08842166502755866,1.268453076078743,1.5645822680248282,0.29612919194608534,True,True,True,True,True,True,
1.5,3,sig_lead_in_lag,1.5,1.5358293658256532,0.035829365825653214,1.3670683600282632,1.6827953092067556,0.3157269491784924,True,True,True,True,True,True,
1.5,3,¬sig_lead_in_lag,1.5,1.4444687339495335,-0.05553126605046654,1.288121743826127,1.6300318252198653,0.34191008139373835,True,True,True,True,True,True,
1.5,3,sig_h1_dr,1.5,1.4900855480183348,-0.009914451981665184,1.3231031477044672,1.6513924791671462,0.3282893314626789,True,True,True,True,True,True,
1.5,3,¬sig_h1_dr,1.5,1.4793972760125138,-0.020602723987486193,1.291736996896919,1.659005729678743,0.36726873278182404,True,True,True,True,True,True,
1.5,3,sig_macro_vix_up,1.5,1.5047736800800358,0.004773680080035758,0.9864547162080706,2.024192136113521,1.0377374199054505,True,True,True,True,True,True,
1.5,3,¬sig_macro_vix_up,1.5,1.4743954286243794,-0.025604571375620555,1.0185791813082137,1.9559068694122497,0.937327688104036,True,True,True,True,True,True,
1.5,3,sig_rs_intact+sig_conso,1.5,1.5650058262617264,0.06500582626172635,1.452970309975106,1.7027539008473513,0.24978359087224544,True,True,True,True,True,True,
1.5,3,sig_rs_intact+sig_macro_vix_up,1.5,1.5272199097719132,0.027219909771913242,1.002394486105325,1.9705636774552173,0.9681691913498922,True,True,True,True,True,True,
1.5,3,sig_conso+sig_lead_in_lag,1.5,1.5757937435738143,0.0757937435738143,1.3714792717762958,1.7363485233342426,0.3648692515579468,True,True,True,True,True,True,
1.5,3,sig_conso+sig_h1_dr,1.5,1.5468476087269636,0.046847608726963585,1.360365957907276,1.7121585145306426,0.3517925566233666,True,True,True,True,True,True,
1.5,3,sig_conso+sig_macro_vix_up,1.5,1.4295800914739485,-0.07041990852605151,0.9631208975126719,1.824754515439429,0.861633617926757,True,True,True,True,True,True,
1.5,3,sig_lead_in_lag+sig_h1_dr,1.5,1.5824217343853497,0.08242173438534972,1.3572842500755402,1.7945173560073047,0.43723310593176445,True,True,True,True,True,True,
1.5,3,sig_lead_in_lag+sig_macro_vix_up,1.5,1.442128978600817,-0.0578710213991831,0.9371377474146769,2.02783704785916,1.0906993004444832,True,True,True,True,True,True,
1.5,3,sig_h1_dr+sig_macro_vix_up,1.5,1.3204742067162472,-0.17952579328375284,0.8228728073558169,1.8700577096450262,1.0471849022892092,True,True,True,True,True,True,
1.5,3,sig_conso+sig_lead_in_lag+sig_h1_dr,1.5,1.6703247945640036,0.17032479456400362,1.399163323102101,1.9180249088647758,0.5188615857626748,True,True,True,True,True,True,
1.5,3,rsi<35,1.5,1.5038508480501722,0.0038508480501722175,1.3076878403752341,1.7065776601914953,0.39888981981626115,True,True,True,True,True,True,
1.5,3,rsi35-50,1.5,1.434267137414253,-0.06573286258574695,1.300435463198705,1.565967745409915,0.26553228221121006,True,True,True,True,True,True,
1.5,3,rsi50-65,1.5,1.515684838086185,0.015684838086184927,1.4062598990683537,1.6495164674925133,0.24325656842415966,True,True,True,True,True,True,
1.5,3,rsi>=65,1.5,1.541968252364941,0.04196825236494095,1.3923999721609441,1.7115987777559312,0.31919880559498703,True,True,True,True,True,True,
1.5,3,adx-1,1.5,1.763921934475885,0.26392193447588497,1.113878951881647,2.3807596981670476,1.2668807462854006,True,True,True,True,True,True,
1.5,3,adx0,1.5,1.4513410173475907,-0.04865898265240931,1.3713749775216444,1.5415031432104433,0.17012816568879896,True,True,True,True,True,True,
1.5,3,adx1,1.5,1.3719120821360045,-0.12808791786399554,1.2088384418009401,1.532762990524044,0.32392454872310394,True,True,True,True,True,True,
1.5,3,adx2,1.5,1.5270851167828896,0.027085116782889607,1.3865558017994748,1.6379928869533347,0.2514370851538599,True,True,True,True,True,True,
1.5,3,adx3,1.5,1.4948839242919785,-0.005116075708021528,1.4284386323620404,1.6006592974169045,0.1722206650548641,True,True,True,True,True,True,
1.5,3,rsi<35&rs,1.5,1.630099674442588,0.13009967444258796,1.1591028959608787,2.0785348690880614,0.9194319731271827,True,True,True,True,True,True,
1.5,3,rsi35-50&rs,1.5,1.5609617121968231,0.060961712196823115,1.4278917402411586,1.747848708351717,0.3199569681105583,True,True,True,True,True,True,
1.5,3,rsi50-65&rs,1.5,1.4933732537931632,-0.006626746206836787,1.3513814408706846,1.6501320801995742,0.2987506393288897,True,True,True,True,True,True,
1.5,3,rsi<35&conso,1.5,1.5258457580562619,0.02584575805626188,1.2733763234027964,1.7467600759879345,0.4733837525851381,True,True,True,True,True,True,
1.5,3,rsi35-50&conso,1.5,1.5256947093811282,0.025694709381128167,1.401496844003237,1.6515212680008102,0.2500244239975733,True,True,True,True,True,True,
1.5,3,rsi50-65&conso,1.5,1.5545283662035225,0.05452836620352253,1.4322480975865757,1.6676143733778397,0.235366275791264,True,True,True,True,True,True,
1.5,3,adx1&rs,1.5,1.4241605116820115,-0.07583948831798848,1.2676279830583024,1.5843468613900402,0.31671887833173784,True,True,True,True,True,True,
1.5,3,adx2&rs,1.5,1.5572201303695756,0.05722013036957563,1.342889361477032,1.7580785527301923,0.41518919125316023,True,True,True,True,True,True,
1.5,3,adx3&rs,1.5,1.5867318664632848,0.08673186646328479,1.410384721026436,1.762191101967112,0.35180638094067596,True,True,True,True,True,True,
1.5,4,sig_rs_intact,1.5,1.607805461815102,0.10780546181510209,1.460635246370614,1.7726905547290197,0.31205530835840567,True,True,True,True,True,True,
1.5,4,¬sig_rs_intact,1.5,1.4090418997910565,-0.09095810020894346,1.2162198272472249,1.5906332291936207,0.37441340194639583,True,True,True,True,True,True,
1.5,4,sig_conso,1.5,1.5198127742477738,0.019812774247773834,1.405468170747733,1.6496509427874244,0.2441827720396914,True,True,True,True,True,True,
1.5,4,¬sig_conso,1.5,1.5302291926232046,0.03022919262320456,1.410711303815454,1.6482427021666586,0.23753139835120463,True,True,True,True,True,True,
1.5,4,sig_lead_in_lag,1.5,1.5505466981254632,0.050546698125463196,1.3907371462708957,1.7418139363606535,0.3510767900897578,True,True,True,True,True,True,
1.5,4,¬sig_lead_in_lag,1.5,1.4127332217584494,-0.0872667782415506,1.2576889009528338,1.577152035628522,0.3194631346756882,True,True,True,True,True,True,
1.5,4,sig_h1_dr,1.5,1.5812814326906681,0.08128143269066812,1.391386725510575,1.7492808582251427,0.3578941327145677,True,True,True,True,True,True,
1.5,4,¬sig_h1_dr,1.5,1.4557104692694867,-0.04428953073051334,1.2806165881317388,1.6179068693953775,0.3372902812636387,True,True,True,True,True,True,
1.5,4,sig_macro_vix_up,1.5,1.1480806563129542,-0.3519193436870458,0.6538200055644211,1.5728114919931206,0.9189914864286995,True,True,True,True,True,True,
1.5,4,¬sig_macro_vix_up,1.5,1.856465953097907,0.3564659530979071,1.4010853911418872,2.3460220356163393,0.944936644474452,True,True,True,True,True,True,
1.5,4,sig_rs_intact+sig_conso,1.5,1.5619050247136246,0.06190502471362458,1.4298028431487255,1.6893284245866416,0.25952558143791604,True,True,True,True,True,True,
1.5,4,sig_rs_intact+sig_macro_vix_up,1.5,1.24603403190645,-0.25396596809355,0.8102357317213773,1.6366587575953662,0.8264230258739889,True,True,True,True,True,True,
1.5,4,sig_conso+sig_lead_in_lag,1.5,1.4778369308613424,-0.02216306913865762,1.308318449541112,1.6278540500726337,0.31953560053152175,True,True,True,True,True,True,
1.5,4,sig_conso+sig_h1_dr,1.5,1.513759901065115,0.013759901065115043,1.3313391513204509,1.6780746586057964,0.3467355072853455,True,True,True,True,True,True,
1.5,4,sig_conso+sig_macro_vix_up,1.5,1.2065745802768362,-0.2934254197231638,0.7768460561348375,1.5815624586421708,0.8047164025073333,True,True,True,True,True,True,
1.5,4,sig_lead_in_lag+sig_h1_dr,1.5,1.588063567142098,0.08806356714209795,1.3906921833823824,1.7862424411863367,0.39555025780395425,True,True,True,True,True,True,
1.5,4,sig_lead_in_lag+sig_macro_vix_up,1.5,1.3234277945817041,-0.17657220541829588,0.8392214395334618,1.7466034888847906,0.9073820493513287,True,True,True,True,True,True,
1.5,4,sig_h1_dr+sig_macro_vix_up,1.5,1.3202164750625922,-0.1797835249374078,0.883533028804561,1.7496188016211758,0.8660857728166148,True,True,True,True,True,True,
1.5,4,sig_conso+sig_lead_in_lag+sig_h1_dr,1.5,1.5343985002875111,0.034398500287511125,1.2186999072087925,1.7507426649689353,0.5320427577601428,True,True,True,True,True,True,
1.5,4,rsi<35,1.5,1.6057024597205838,0.10570245972058379,1.3991297885288503,1.7910164803422577,0.3918866918134074,True,True,True,True,True,True,
1.5,4,rsi35-50,1.5,1.5021740779734474,0.0021740779734473747,1.3815614519753139,1.6253565731606776,0.24379512118536373,True,True,True,True,True,True,
1.5,4,rsi50-65,1.5,1.5920631938356322,0.09206319383563222,1.4697494569156222,1.7198769807274843,0.2501275238118621,True,True,True,True,True,True,
1.5,4,rsi>=65,1.5,1.3305578640925757,-0.1694421359074243,1.1569266395414648,1.5268185204984202,0.36989188095695535,True,True,True,True,True,True,
1.5,4,adx-1,1.5,1.0265578458596407,-0.4734421541403593,0.3329284598630026,1.8235383885074805,1.4906099286444778,True,True,True,False,True,False,MATERIALITY
1.5,4,adx0,1.5,1.4782004009520415,-0.021799599047958473,1.3817756164708286,1.564971778711558,0.18319616224072943,True,True,True,True,True,True,
1.5,4,adx1,1.5,1.4606393453907294,-0.03936065460927063,1.294292920103304,1.6709159380455285,0.3766230179422245,True,True,True,True,True,True,
1.5,4,adx2,1.5,1.6331928330821186,0.1331928330821186,1.4969449297374318,1.7682859848778707,0.27134105514043894,True,True,True,True,True,True,
1.5,4,adx3,1.5,1.5268196341810794,0.026819634181079355,1.4322612056154023,1.6341318471973652,0.20187064158196288,True,True,True,True,True,True,
1.5,4,rsi<35&rs,1.5,1.483586376142356,-0.016413623857644,1.0771567451170272,1.8352391254052411,0.758082380288214,True,True,True,True,True,True,
1.5,4,rsi35-50&rs,1.5,1.5941573581059028,0.09415735810590276,1.4074736764547926,1.7796853979597769,0.37221172150498427,True,True,True,True,True,True,
1.5,4,rsi50-65&rs,1.5,1.618445880218127,0.11844588021812696,1.456902426328489,1.7757900894795282,0.3188876631510391,True,True,True,True,True,True,
1.5,4,rsi<35&conso,1.5,1.5340682120586868,0.03406821205868682,1.295063182573013,1.8137463660802144,0.5186831835072014,True,True,True,True,True,True,
1.5,4,rsi35-50&conso,1.5,1.4887733457254053,-0.011226654274594683,1.3831737499778505,1.59773562979022,0.21456187981236963,True,True,True,True,True,True,
1.5,4,rsi50-65&conso,1.5,1.5979139929091137,0.09791399290911373,1.4852606721395305,1.705758596824273,0.2204979246847425,True,True,True,True,True,True,
1.5,4,adx1&rs,1.5,1.5444492340857605,0.044449234085760514,1.3311602546607655,1.7258140695848097,0.39465381492404417,True,True,True,True,True,True,
1.5,4,adx2&rs,1.5,1.661706999110217,0.1617069991102169,1.4441344070298225,1.8560763307949153,0.41194192376509275,True,True,True,True,True,True,
1.5,4,adx3&rs,1.5,1.5825026811848384,0.08250268118483839,1.4400198097741828,1.722211842453158,0.2821920326789753,True,True,True,True,True,True,
3.0,0,sig_rs_intact,3.0,2.9942101590732726,-0.005789840926727408,2.8311819439152934,3.1195203886412872,0.2883384447259938,True,True,True,True,True,True,
3.0,0,¬sig_rs_intact,3.0,2.9727972474716253,-0.027202752528374674,2.7995591809617433,3.121400545511641,0.32184136454989787,True,True,True,True,True,True,
3.0,0,sig_conso,3.0,3.0285463566852675,0.028546356685267504,2.8927185065454664,3.159594575863784,0.26687606931831764,True,True,True,True,True,True,
3.0,0,¬sig_conso,3.0,2.9803184061470405,-0.019681593852959534,2.8555884199000157,3.133396797622387,0.27780837772237144,True,True,True,True,True,True,
3.0,0,sig_lead_in_lag,3.0,3.083163501840244,0.0831635018402439,2.9208186135844865,3.2318685281373036,0.31104991455281716,True,True,True,True,True,True,
3.0,0,¬sig_lead_in_lag,3.0,2.8925306645871567,-0.10746933541284331,2.7596022067966888,3.062689378109458,0.3030871713127694,True,True,True,True,True,True,
3.0,0,sig_h1_dr,3.0,2.992045497103393,-0.007954502896606819,2.817998451949308,3.163843469860328,0.34584501791101996,True,True,True,True,True,True,
3.0,0,¬sig_h1_dr,3.0,3.00463351847821,0.004633518478209808,2.8439041515295025,3.232429665187031,0.3885255136575285,True,True,True,True,True,True,
3.0,0,sig_macro_vix_up,3.0,2.852936818398786,-0.1470631816012138,2.449850088969784,3.477291783877159,1.0274416949073748,True,True,True,True,True,True,
3.0,0,¬sig_macro_vix_up,3.0,3.1916021820407057,0.19160218204070567,2.732205764162069,3.63896812131681,0.906762357154741,True,True,True,True,True,True,
3.0,0,sig_rs_intact+sig_conso,3.0,2.993303270207243,-0.00669672979275715,2.845199439070526,3.1090194452419944,0.26382000617146817,True,True,True,True,True,True,
