cell,setup,n_cell,n_ctl,dates_cell,dates_ctl,top_date_share_cell,top_date_share_ctl
adx1,Atomic-R,15,135,12,81,0.26666666666666666,0.05925925925925926
adx1,D+L1,165,2855,127,799,0.04242424242424243,0.017162872154115588
adx1,Engulf-Abs,3,607,3,262,0.3333333333333333,0.17957166392092258
adx1,FailedBear-Turn,2,177,2,131,0.5,0.04519774011299435
adx1,G3+RL,59,755,44,244,0.06779661016949153,0.06490066225165562
adx1,G3-Abs,7,194,7,127,0.14285714285714285,0.05670103092783505
adx1,G3-gap,18,7102,16,1016,0.1111111111111111,0.030273162489439596
adx1,G3→G3,1240,4087,513,892,0.03951612903225806,0.042084658673843894
adx1,G3→G3→RL,5,390,5,127,0.2,0.3153846153846154
adx1,G3→L46 🕐,2090,8562,640,1102,0.07416267942583732,0.019738378883438448
adx1,HighBase-15mDip,1258,5821,551,1013,0.012718600953895072,0.011166466242913588
adx1,L34camp→REV,5,214,5,159,0.2,0.028037383177570093
adx1,L43-TRIPLE,2,932,2,309,0.5,0.06330472103004292
adx1,ND→SC→L46 🕐,4,144,4,81,0.25,0.1597222222222222
adx1,NS→SC,11,308,11,177,0.09090909090909091,0.07467532467532467
adx1,P55,791,15765,471,1261,0.020227560050568902,0.006596891849032668
adx1,Parabola,19383,29919,1222,1272,0.005055976886962802,0.005514890203549584
adx1,QZ-Capit,52,6705,50,1108,0.038461538461538464,0.014019388516032811
adx1,QZ-Capit-Rev,276,36007,204,1257,0.021739130434782608,0.010831227261365846
adx1,RTB-Base,26,19830,20,1251,0.11538461538461539,0.008119011598587998
adx1,Spring,11,1266,10,601,0.18181818181818182,0.01263823064770932
adx1,T1-CapBounce,3,142,3,116,0.3333333333333333,0.028169014084507043
adx1,Washout,9,14074,9,1183,0.1111111111111111,0.020250106579508313
adx1,ZRT,30,2139,28,646,0.06666666666666667,0.027115474520804116
adx1,ZRT🟢,2,10,2,9,0.5,0.2
adx1,Zone-Retest,819,63961,516,1284,0.007326007326007326,0.008473913791216522
adx1,coil_floor,1,392,1,200,1.0,0.05102040816326531
adx1,ppr×NS,271,1434,196,573,0.02952029520295203,0.02092050209205021
adx1,🌀Engulf-AbsRev,249,1691,179,651,0.040160642570281124,0.01537551744529864
adx1,🌉Z1G→T4,12,63,11,28,0.16666666666666666,0.31746031746031744
adx1,🌉v2 Z1G→T3/T6,8,67,8,33,0.125,0.31343283582089554
adx1,🎬StopVol-Confirm,423,790,279,434,0.02127659574468085,0.017721518987341773
adx1,🎯Cluster,6,613,6,330,0.16666666666666666,0.026101141924959218
adx1,🎯Confluence≥3,8,1631,8,639,0.125,0.030042918454935622
adx1,🎯Confluence≥4,2,167,2,128,0.5,0.08982035928143713
adx1,🎯T1-RS-Dip,2,703,2,330,0.5,0.025604551920341393
adx1,🎯T3-RS-Dip,15,1354,14,491,0.13333333333333333,0.024372230428360415
adx1,🏆L34→L34,56,170,50,139,0.03571428571428571,0.023529411764705882
adx1,👑Z1G-CROWN,33,363,31,129,0.06060606060606061,0.44352617079889806
adx1,📐RSI-Div,46,838,36,350,0.10869565217391304,0.0405727923627685
adx1,🔄DualReclaim,18,792,18,310,0.05555555555555555,0.025252525252525252
adx1,🔄DualReclaim deep,2,129,2,87,0.5,0.046511627906976744
adx1,🥪T2G-Sandwich,127,41,100,36,0.031496062992125984,0.0975609756097561
adx1,🧊Coil-Floor,15,5203,14,897,0.13333333333333333,0.01422256390543917
adx1,🧲Z9-HL,14,136,14,47,0.07142857142857142,0.4264705882352941
adx1,🧺SEQ-20,54,217,52,139,0.037037037037037035,0.05069124423963134
adx1,🪨T1G-NB,91,167,83,129,0.03296703296703297,0.029940119760479042
adx2,Atomic,2946,19329,680,1184,0.017311608961303463,0.014537741217859175
adx2,Atomic-R,37,113,28,71,0.08108108108108109,0.07964601769911504
adx2,D+L1,244,2776,147,793,0.0860655737704918,0.01260806916426513
adx2,Engulf-Abs,365,245,167,149,0.2,0.1469387755102041
adx2,FailedBear-Turn,44,135,38,105,0.06818181818181818,0.05925925925925926
adx2,G3+RL,232,582,105,212,0.05603448275862069,0.08419243986254296
adx2,G3-Abs,48,153,38,106,0.10416666666666667,0.0718954248366013
adx2,G3-gap,2627,4493,638,866,0.02893033878949372,0.03294012908969508
adx2,G3→G3,745,4582,277,961,0.10469798657718121,0.028153644696639023
adx2,G3→G3→RL,176,219,58,95,0.3181818181818182,0.3059360730593607
adx2,G3→L46 🕐,1566,9086,533,1125,0.02490421455938697,0.029165749504732556
adx2,HighBase-15mDip,670,6409,378,1034,0.019402985074626865,0.011390232485567172
adx2,L34camp→REV,101,118,80,104,0.039603960396039604,0.025423728813559324
adx2,L43-TRIPLE,451,483,187,203,0.07760532150776053,0.055900621118012424
adx2,ND→SC→L46 🕐,58,90,31,64,0.29310344827586204,0.06666666666666667
adx2,NS→SC,131,188,76,138,0.1450381679389313,0.03723404255319149
adx2,P55,995,15561,513,1261,0.016080402010050253,0.006683375104427736
adx2,Parabola,265,49037,195,1279,0.022641509433962263,0.004466015457715603
adx2,QZ-Capit,2253,4504,757,1015,0.013759431868619618,0.014209591474245116
adx2,QZ-Capit-Rev,10945,25338,1146,1241,0.013887619917770672,0.009393006551424738
adx2,RTB-Base,7943,11913,1112,1180,0.0054135716983507495,0.013514647863678335
adx2,Spring,352,925,242,502,0.017045454545454544,0.016216216216216217
adx2,T1-CapBounce,46,99,42,88,0.043478260869565216,0.030303030303030304
adx2,Washout,7919,6164,1036,1006,0.014900871322136633,0.027255029201817
adx2,Z-Absorb-Turn,2,31,2,29,0.5,0.06451612903225806
adx2,Z11-T11,130,205,82,115,0.07692307692307693,0.07804878048780488
adx2,ZRT,668,1501,341,552,0.04341317365269461,0.033311125916055964
adx2,ZRT🟢,3,9,3,8,0.3333333333333333,0.2222222222222222
adx2,Zone-Retest,20887,43893,1229,1278,0.013932110882367022,0.008292894083339029
adx2,coil_floor,144,249,97,146,0.034722222222222224,0.060240963855421686
adx2,engulf_absorb_rev,1,2,1,2,1.0,0.5
adx2,g3g3rl,3,2,3,2,0.3333333333333333,0.5
adx2,g3rl,3,1,2,1,0.6666666666666666,1.0
adx2,ppr×NS,136,1569,100,599,0.08088235294117647,0.021669853409815167
adx2,⚡G3-Abs,2,3,2,3,0.5,0.3333333333333333
adx2,🌀Engulf-AbsRev,204,1736,148,651,0.024509803921568627,0.013248847926267281
adx2,🌉Z1G→T4,20,55,5,34,0.65,0.14545454545454545
adx2,🌉v2 Z1G→T3/T6,31,44,11,31,0.5483870967741935,0.1590909090909091
adx2,🎬StopVol-Confirm,118,1095,100,531,0.03389830508474576,0.0136986301369863
adx2,🎯Cluster,264,355,171,239,0.03409090909090909,0.030985915492957747
adx2,🎯Confluence≥3,731,908,375,468,0.038303693570451436,0.023127753303964757
adx2,🎯Confluence≥4,87,82,69,70,0.11494252873563218,0.06097560975609756
adx2,🎯T1-RS-Dip,299,406,190,231,0.033444816053511704,0.034482758620689655
adx2,🎯T3-RS-Dip,405,964,235,414,0.04197530864197531,0.016597510373443983
adx2,🏆L34→L34,13,213,13,160,0.07692307692307693,0.023474178403755867
adx2,👑Z1G-CROWN,162,234,43,124,0.6666666666666666,0.23076923076923078
adx2,📐RSI-Div,212,672,118,314,0.06132075471698113,0.03125
adx2,🔄DualReclaim,393,417,187,223,0.030534351145038167,0.02877697841726619
adx2,🔄DualReclaim deep,88,43,63,35,0.045454545454545456,0.09302325581395349
adx2,🥇G3,1,1,1,1,1.0,1.0
adx2,🧊Coil-Floor,1489,3729,533,807,0.014103425117528543,0.017162778224725127
adx2,🧲Z9-HL,78,72,13,53,0.6153846153846154,0.1388888888888889
adx2,🧺SEQ-20,57,214,36,155,0.12280701754385964,0.028037383177570093
adx2,🪨T1G-NB,10,248,10,188,0.1,0.024193548387096774
adx3,Atomic,9202,13073,1007,1128,0.01477939578352532,0.014227797751090033
adx3,Atomic-R,61,89,44,56,0.06557377049180328,0.11235955056179775
adx3,D+L1,1818,1202,648,510,0.01155115511551155,0.033277870216306155
adx3,Engulf-Abs,87,523,63,232,0.10344827586206896,0.19120458891013384
adx3,FailedBear-Turn,89,90,78,67,0.033707865168539325,0.08888888888888889
adx3,G3+RL,225,589,125,194,0.044444444444444446,0.0831918505942275
adx3,G3-Abs,90,111,68,82,0.1,0.04504504504504504
adx3,G3-gap,2538,4582,636,849,0.042947202521670606,0.026625927542557836
adx3,G3→G3,2005,3322,628,849,0.04837905236907731,0.034918723660445516
adx3,G3→G3→RL,86,309,45,105,0.2558139534883721,0.3268608414239482
adx3,G3→L46 🕐,4240,6412,869,1044,0.021933962264150942,0.03368683718028696
adx3,HighBase-15mDip,3503,3576,845,897,0.011418783899514702,0.010067114093959731
adx3,L34camp→REV,62,157,58,120,0.03225806451612903,0.03184713375796178
adx3,L43-TRIPLE,237,697,126,254,0.046413502109704644,0.0703012912482066
adx3,ND→SC→L46 🕐,56,92,45,51,0.07142857142857142,0.20652173913043478
adx3,NS→SC,110,209,87,124,0.045454545454545456,0.09090909090909091
adx3,P55,10065,6491,1182,1129,0.007054148037754595,0.01602218456324141
adx3,Parabola,18583,30719,1231,1268,0.005058386697519238,0.004394674305804225
adx3,QZ-Capit,2702,4055,862,968,0.014433752775721688,0.016769420468557335
adx3,QZ-Capit-Rev,16424,19859,1195,1231,0.00931563565513882,0.011934135656377461
adx3,RTB-Base,5400,14456,954,1232,0.014074074074074074,0.011137244050913115
adx3,Spring,579,698,380,400,0.015544041450777202,0.015759312320916905
adx3,T1-CapBounce,69,76,63,70,0.043478260869565216,0.02631578947368421
adx3,Washout,2335,11748,697,1152,0.034261241970021415,0.017449778685733743
adx3,Z-Absorb-Turn,20,13,20,12,0.05,0.15384615384615385
adx3,Z11-T11,124,211,79,113,0.08064516129032258,0.07582938388625593
adx3,ZRT,965,1204,441,496,0.04145077720207254,0.03239202657807309
adx3,ZRT🟢,6,6,6,6,0.16666666666666666,0.16666666666666666
adx3,Zone-Retest,26821,37959,1238,1276,0.005928190596920324,0.011802207645090755
adx3,coil_floor,127,266,90,155,0.07086614173228346,0.041353383458646614
adx3,engulf_absorb_rev,1,2,1,2,1.0,0.5
adx3,g3g3rl,1,4,1,3,1.0,0.5
adx3,ppr×NS,906,799,422,432,0.018763796909492272,0.023779724655819776
adx3,⚡G3-Abs,2,3,2,3,0.5,0.3333333333333333
adx3,🌀Engulf-AbsRev,1070,870,518,436,0.016822429906542057,0.013793103448275862
adx3,🌉Z1G→T4,29,46,23,20,0.10344827586206896,0.3695652173913043
adx3,🌉v2 Z1G→T3/T6,23,52,19,24,0.13043478260869565,0.38461538461538464
adx3,🎬StopVol-Confirm,408,805,277,448,0.024509803921568627,0.012422360248447204
adx3,🎯Cluster,195,424,149,243,0.035897435897435895,0.025943396226415096
adx3,🎯Confluence≥3,459,1180,295,516,0.0196078431372549,0.036440677966101696
adx3,🎯Confluence≥4,42,127,40,94,0.047619047619047616,0.10236220472440945
adx3,🎯T1-RS-Dip,209,496,146,263,0.03349282296650718,0.02620967741935484
adx3,🎯T3-RS-Dip,568,801,309,370,0.02112676056338028,0.03620474406991261
adx3,🏆L34→L34,94,132,85,100,0.031914893617021274,0.030303030303030304
adx3,👑Z1G-CROWN,117,279,71,98,0.15384615384615385,0.5161290322580645
adx3,📐RSI-Div,421,463,241,227,0.026128266033254157,0.04967602591792657
adx3,🔄DualReclaim,168,642,122,270,0.03571428571428571,0.029595015576323987
adx3,🔄DualReclaim deep,9,122,9,83,0.1111111111111111,0.04918032786885246
adx3,🥪T2G-Sandwich,12,156,12,117,0.08333333333333333,0.038461538461538464
adx3,🧊Coil-Floor,2344,2874,663,738,0.017918088737201365,0.015309672929714684
adx3,🧲Z9-HL,34,116,27,40,0.14705882352941177,0.45689655172413796
adx3,🧺SEQ-20,97,174,74,127,0.05154639175257732,0.05172413793103448
adx3,🪨T1G-NB,109,149,92,128,0.03669724770642202,0.026845637583892617
sig_rs_intact&rs,Atomic,8658,13617,902,1140,0.015361515361515362,0.013659396342806785
sig_rs_intact&rs,Atomic-R,58,92,39,61,0.15517241379310345,0.043478260869565216
sig_rs_intact&rs,D+L1,945,2075,406,703,0.033862433862433865,0.02216867469879518
sig_rs_intact&rs,Engulf-Abs,83,527,57,237,0.12048192771084337,0.18785578747628084
sig_rs_intact&rs,FailedBear-Turn,39,140,36,106,0.05128205128205128,0.05714285714285714
sig_rs_intact&rs,G3+RL,202,612,109,205,0.054455445544554455,0.08006535947712418
sig_rs_intact&rs,G3-Abs,50,151,36,111,0.14,0.039735099337748346
sig_rs_intact&rs,G3-gap,1653,5467,383,978,0.0514216575922565,0.02743735138101335
sig_rs_intact&rs,G3→G3,2146,3181,640,805,0.033550792171481825,0.034580320653882425
sig_rs_intact&rs,G3→G3→RL,109,286,41,109,0.3669724770642202,0.2902097902097902
sig_rs_intact&rs,G3→L46 🕐,3754,6898,785,1068,0.02743740010655301,0.024644824586836766
sig_rs_intact&rs,HighBase-15mDip,4372,2707,883,745,0.014181152790484904,0.009604728481714075
sig_rs_intact&rs,L34camp→REV,38,181,30,146,0.07894736842105263,0.027624309392265192
sig_rs_intact&rs,L43-TRIPLE,169,765,72,291,0.07692307692307693,0.06535947712418301
sig_rs_intact&rs,ND→SC→L46 🕐,26,122,12,77,0.3076923076923077,0.12295081967213115
sig_rs_intact&rs,NS→SC,38,281,30,168,0.10526315789473684,0.06761565836298933
sig_rs_intact&rs,P55,4947,11609,931,1184,0.016171417020416416,0.008958566629339306
sig_rs_intact&rs,Parabola,29702,19600,1144,1202,0.004511480708369806,0.005459183673469388
sig_rs_intact&rs,QZ-Capit,1543,5214,580,1057,0.018794556059624108,0.01802838511699271
sig_rs_intact&rs,QZ-Capit-Rev,7273,29010,942,1253,0.011549566891241578,0.010961737331954498
sig_rs_intact&rs,RTB-Base,2668,17188,588,1248,0.025112443778110945,0.009367000232720503
sig_rs_intact&rs,Spring,145,1132,93,576,0.05517241379310345,0.012367491166077738
sig_rs_intact&rs,T1-CapBounce,25,120,22,104,0.08,0.025
sig_rs_intact&rs,Washout,1568,12515,432,1168,0.05357142857142857,0.016060727127447064
sig_rs_intact&rs,Z-Absorb-Turn,9,24,9,22,0.1111111111111111,0.08333333333333333
sig_rs_intact&rs,Z11-T11,57,278,35,143,0.14035087719298245,0.07194244604316546
sig_rs_intact&rs,ZRT,517,1652,252,586,0.0425531914893617,0.021791767554479417
sig_rs_intact&rs,ZRT🟢,4,8,4,7,0.25,0.25
sig_rs_intact&rs,Zone-Retest,15084,49696,1091,1279,0.01213206046141607,0.008048937540244688
sig_rs_intact&rs,ppr×NS,588,1117,326,488,0.027210884353741496,0.02954341987466428
sig_rs_intact&rs,⚡G3-Abs,1,4,1,4,1.0,0.25
sig_rs_intact&rs,🌉Z1G→T4,14,61,14,27,0.07142857142857142,0.3114754098360656
sig_rs_intact&rs,🌉v2 Z1G→T3/T6,15,60,13,28,0.2,0.35
sig_rs_intact&rs,🎯Cluster,232,387,163,230,0.034482758620689655,0.025839793281653745
sig_rs_intact&rs,🎯Confluence,1,1,1,1,1.0,1.0
sig_rs_intact&rs,🎯Confluence≥3,261,1378,162,605,0.038314176245210725,0.03193033381712627
sig_rs_intact&rs,🎯Confluence≥4,27,142,25,109,0.07407407407407407,0.1056338028169014
sig_rs_intact&rs,🏆L34→L34,92,134,74,114,0.03260869565217391,0.022388059701492536
sig_rs_intact&rs,👑Z1G-CROWN,88,308,41,122,0.375,0.41883116883116883
sig_rs_intact&rs,🧲Z9-HL,23,127,17,48,0.30434782608695654,0.4015748031496063
sig_rs_intact&rs,🧺SEQ-20,105,166,79,118,0.05714285714285714,0.05421686746987952
sig_conso&rs,Atomic,6157,16118,846,1170,0.015916842618158195,0.012904826901600695
sig_conso&rs,Atomic-R,41,109,32,64,0.12195121951219512,0.06422018348623854
sig_conso&rs,D+L1,844,2176,386,711,0.031990521327014215,0.022518382352941176
sig_conso&rs,Engulf-Abs,51,559,42,245,0.058823529411764705,0.19141323792486584
sig_conso&rs,FailedBear-Turn,34,145,33,109,0.058823529411764705,0.05517241379310345
sig_conso&rs,G3+RL,163,651,90,220,0.05521472392638037,0.07526881720430108
sig_conso&rs,G3-Abs,37,164,27,115,0.16216216216216217,0.036585365853658534
sig_conso&rs,G3-gap,1308,5812,330,989,0.06422018348623854,0.025808671713695802
sig_conso&rs,G3→G3,1441,3886,505,894,0.04302567661346287,0.0319094184251158
sig_conso&rs,G3→G3→RL,74,321,36,112,0.22972972972972974,0.3302180685358255
sig_conso&rs,G3→L46 🕐,2767,7885,698,1102,0.027105168052041922,0.025110970196575776
sig_conso&rs,HighBase-15mDip,3673,3406,822,846,0.01524639259460931,0.008220786846741044
sig_conso&rs,L34camp→REV,24,195,21,153,0.08333333333333333,0.02564102564102564
sig_conso&rs,L43-TRIPLE,101,833,48,300,0.1188118811881188,0.06722689075630252
sig_conso&rs,ND→SC→L46 🕐,12,136,9,78,0.3333333333333333,0.16176470588235295
sig_conso&rs,NS→SC,30,289,27,170,0.1,0.07612456747404844
sig_conso&rs,P55,4102,12454,877,1206,0.01901511457825451,0.008350730688935281
sig_conso&rs,Parabola,22630,26672,1137,1257,0.004507291206363235,0.004874025194961008
sig_conso&rs,QZ-Capit,1195,5562,514,1076,0.013389121338912133,0.01690039554117224
sig_conso&rs,QZ-Capit-Rev,6313,29970,921,1254,0.010613020750831618,0.010777444110777443
sig_conso&rs,RTB-Base,2509,17347,562,1249,0.026703866082104424,0.009281143713610423
sig_conso&rs,Spring,98,1179,74,581,0.04081632653061224,0.011874469889737066
sig_conso&rs,T1-CapBounce,21,124,18,106,0.09523809523809523,0.024193548387096774
sig_conso&rs,Washout,883,13200,305,1175,0.07021517553793885,0.016893939393939395
sig_conso&rs,Z-Absorb-Turn,9,24,9,22,0.1111111111111111,0.08333333333333333
sig_conso&rs,Z11-T11,45,290,29,145,0.17777777777777778,0.07241379310344828
sig_conso&rs,ZRT,451,1718,230,601,0.04434589800443459,0.02211874272409779
sig_conso&rs,ZRT🟢,4,8,4,7,0.25,0.25
sig_conso&rs,Zone-Retest,12168,52612,1077,1282,0.00821827744904668,0.00916140804379229
sig_conso&rs,coil_floor,210,183,127,117,0.06666666666666667,0.03825136612021858
sig_conso&rs,ppr×NS,497,1208,294,516,0.03219315895372234,0.027317880794701987
sig_conso&rs,🌀Engulf-AbsRev,1709,231,639,170,0.012287887653598596,0.021645021645021644
sig_conso&rs,🌉Z1G→T4,9,66,9,29,0.1111111111111111,0.30303030303030304
sig_conso&rs,🌉v2 Z1G→T3/T6,12,63,11,29,0.16666666666666666,0.3333333333333333
sig_conso&rs,🎬StopVol-Confirm,818,395,453,264,0.018337408312958436,0.017721518987341773
sig_conso&rs,🎯Cluster,151,468,121,263,0.026490066225165563,0.027777777777777776
sig_conso&rs,🎯Confluence,1,1,1,1,1.0,1.0
sig_conso&rs,🎯Confluence≥3,176,1463,123,615,0.03977272727272727,0.03349282296650718
sig_conso&rs,🎯Confluence≥4,19,150,18,114,0.10526315789473684,0.1
sig_conso&rs,🎯T1-RS-Dip,366,339,212,187,0.03551912568306011,0.029498525073746312
sig_conso&rs,🎯T3-RS-Dip,979,390,419,208,0.026557711950970377,0.028205128205128206
sig_conso&rs,🏆L34→L34,77,149,64,124,0.03896103896103896,0.026845637583892617
sig_conso&rs,👑Z1G-CROWN,40,356,24,135,0.225,0.4297752808988764
sig_conso&rs,📐RSI-Div,695,189,311,113,0.03597122302158273,0.047619047619047616
sig_conso&rs,🔄DualReclaim,346,464,179,225,0.031791907514450865,0.034482758620689655
sig_conso&rs,🔄DualReclaim deep,53,78,43,57,0.05660377358490566,0.07692307692307693
sig_conso&rs,🥪T2G-Sandwich,80,88,69,68,0.0375,0.06818181818181818
sig_conso&rs,🧊Coil-Floor,4307,911,830,379,0.014395170652426282,0.03512623490669594
sig_conso&rs,🧲Z9-HL,12,138,12,52,0.08333333333333333,0.41304347826086957
sig_conso&rs,🧺SEQ-20,79,192,60,133,0.06329113924050633,0.052083333333333336
sig_conso&rs,🪨T1G-NB,194,64,153,60,0.030927835051546393,0.046875
sig_lead_in_lag&rs,Atomic,2624,19651,580,1203,0.018673780487804877,0.013739758790901226
sig_lead_in_lag&rs,Atomic-R,16,134,13,80,0.1875,0.07462686567164178
sig_lead_in_lag&rs,D+L1,377,2643,229,772,0.026525198938992044,0.02043132803632236
sig_lead_in_lag&rs,Engulf-Abs,37,573,35,249,0.05405405405405406,0.18848167539267016
sig_lead_in_lag&rs,FailedBear-Turn,19,160,18,119,0.10526315789473684,0.05
sig_lead_in_lag&rs,G3+RL,70,744,46,245,0.08571428571428572,0.06586021505376344
sig_lead_in_lag&rs,G3-Abs,20,181,18,121,0.1,0.06077348066298342
sig_lead_in_lag&rs,G3-gap,671,6449,218,1001,0.05961251862891207,0.031787874089006046
sig_lead_in_lag&rs,G3→G3,568,4759,276,953,0.06338028169014084,0.03509140575751208
sig_lead_in_lag&rs,G3→G3→RL,39,356,18,124,0.358974358974359,0.3061797752808989
sig_lead_in_lag&rs,G3→L46 🕐,1104,9548,430,1140,0.029891304347826088,0.027545035609551738
sig_lead_in_lag&rs,HighBase-15mDip,1509,5570,554,1003,0.02253147779986746,0.010412926391382405
sig_lead_in_lag&rs,L34camp→REV,13,206,12,156,0.15384615384615385,0.02912621359223301
sig_lead_in_lag&rs,L43-TRIPLE,93,841,47,302,0.12903225806451613,0.06896551724137931
sig_lead_in_lag&rs,ND→SC→L46 🕐,10,138,4,81,0.4,0.13768115942028986
sig_lead_in_lag&rs,NS→SC,16,303,14,176,0.1875,0.07590759075907591
sig_lead_in_lag&rs,P55,1881,14675,668,1254,0.014885699096225412,0.007086882453151619
sig_lead_in_lag&rs,Parabola,7837,41465,1021,1278,0.010207987750414699,0.004099843241287833
sig_lead_in_lag&rs,QZ-Capit,689,6068,360,1083,0.023222060957910014,0.015491100856954515
sig_lead_in_lag&rs,QZ-Capit-Rev,3256,33027,739,1256,0.012592137592137592,0.011324068186635177
sig_lead_in_lag&rs,RTB-Base,1176,18680,430,1249,0.026360544217687076,0.008618843683083511
sig_lead_in_lag&rs,Spring,75,1202,55,586,0.09333333333333334,0.012479201331114808
sig_lead_in_lag&rs,T1-CapBounce,12,133,12,111,0.08333333333333333,0.03007518796992481
sig_lead_in_lag&rs,Washout,757,13326,298,1178,0.03963011889035667,0.019135524538496172
sig_lead_in_lag&rs,Z-Absorb-Turn,7,26,7,24,0.14285714285714285,0.07692307692307693
sig_lead_in_lag&rs,Z11-T11,28,307,18,156,0.21428571428571427,0.08469055374592833
sig_lead_in_lag&rs,ZRT,222,1947,139,629,0.05855855855855856,0.02465331278890601
sig_lead_in_lag&rs,ZRT🟢,3,9,3,8,0.3333333333333333,0.2222222222222222
sig_lead_in_lag&rs,Zone-Retest,6765,58015,949,1283,0.01359940872135994,0.00844609152805309
sig_lead_in_lag&rs,coil_floor,177,216,116,124,0.03389830508474576,0.0787037037037037
sig_lead_in_lag&rs,engulf_absorb_rev,2,1,2,1,0.5,1.0
sig_lead_in_lag&rs,ppr×NS,200,1505,142,589,0.035,0.021926910299003323
sig_lead_in_lag&rs,🌀Engulf-AbsRev,733,1207,388,534,0.023192360163710776,0.015741507870753936
sig_lead_in_lag&rs,🌉Z1G→T4,7,68,7,31,0.14285714285714285,0.29411764705882354
sig_lead_in_lag&rs,🌉v2 Z1G→T3/T6,1,74,1,38,1.0,0.28378378378378377
sig_lead_in_lag&rs,🎬StopVol-Confirm,392,821,238,455,0.02806122448979592,0.018270401948842874
sig_lead_in_lag&rs,🎯Cluster,105,514,85,293,0.02857142857142857,0.029182879377431907
sig_lead_in_lag&rs,🎯Confluence≥3,141,1498,100,622,0.05673758865248227,0.03137516688918558
sig_lead_in_lag&rs,🎯Confluence≥4,16,153,15,117,0.125,0.09803921568627451
sig_lead_in_lag&rs,🎯T1-RS-Dip,325,380,204,207,0.03076923076923077,0.04473684210526316
sig_lead_in_lag&rs,🎯T3-RS-Dip,608,761,313,325,0.04276315789473684,0.02890932982917214
sig_lead_in_lag&rs,🏆L34→L34,24,202,22,153,0.08333333333333333,0.024752475247524754
sig_lead_in_lag&rs,👑Z1G-CROWN,23,373,12,142,0.43478260869565216,0.4075067024128686
sig_lead_in_lag&rs,📐RSI-Div,362,522,210,234,0.06906077348066299,0.04597701149425287
sig_lead_in_lag&rs,🔄DualReclaim,395,415,198,205,0.035443037974683546,0.03614457831325301
sig_lead_in_lag&rs,🔄DualReclaim deep,63,68,50,53,0.07936507936507936,0.07352941176470588
sig_lead_in_lag&rs,🥪T2G-Sandwich,32,136,30,105,0.0625,0.04411764705882353
sig_lead_in_lag&rs,🧊Coil-Floor,2440,2778,720,636,0.015163934426229509,0.016918646508279338
sig_lead_in_lag&rs,🧲Z9-HL,13,137,11,54,0.23076923076923078,0.40145985401459855
sig_lead_in_lag&rs,🧺SEQ-20,34,237,29,156,0.11764705882352941,0.04219409282700422
sig_lead_in_lag&rs,🪨T1G-NB,89,169,77,132,0.033707865168539325,0.03550295857988166
sig_h1_dr&rs,Atomic,2909,19366,577,1195,0.026813337916809902,0.013735412578746256
sig_h1_dr&rs,Atomic-R,36,114,25,71,0.25,0.03508771929824561
sig_h1_dr&rs,D+L1,334,2686,199,778,0.05089820359281437,0.020476545048399106
sig_h1_dr&rs,Engulf-Abs,52,558,35,251,0.17307692307692307,0.17921146953405018
sig_h1_dr&rs,FailedBear-Turn,28,151,26,114,0.07142857142857142,0.052980132450331126
sig_h1_dr&rs,G3+RL,113,701,68,235,0.07964601769911504,0.06990014265335236
sig_h1_dr&rs,G3-Abs,20,181,11,126,0.35,0.03867403314917127
sig_h1_dr&rs,G3-gap,1070,6050,262,997,0.07663551401869159,0.024793388429752067
sig_h1_dr&rs,G3→G3,651,4676,237,971,0.10138248847926268,0.031009409751924722
sig_h1_dr&rs,G3→G3→RL,82,313,31,119,0.4634146341463415,0.2715654952076677
sig_h1_dr&rs,G3→L46 🕐,969,9683,369,1135,0.033023735810113516,0.028193741609005472
sig_h1_dr&rs,HighBase-15mDip,2179,4900,641,974,0.01973382285452042,0.013265306122448979
sig_h1_dr&rs,L34camp→REV,13,206,11,158,0.15384615384615385,0.02912621359223301
sig_h1_dr&rs,L43-TRIPLE,122,812,52,299,0.09836065573770492,0.06280788177339902
sig_h1_dr&rs,ND→SC→L46 🕐,2,146,2,83,0.5,0.1506849315068493
sig_h1_dr&rs,NS→SC,3,316,2,183,0.6666666666666666,0.07278481012658228
sig_h1_dr&rs,P55,1311,15245,492,1254,0.04958047292143402,0.006821908822564776
sig_h1_dr&rs,Parabola,4202,45100,833,1274,0.012613041408852927,0.004523281596452328
sig_h1_dr&rs,QZ-Capit,911,5846,422,1083,0.014270032930845226,0.016079370509750255
sig_h1_dr&rs,QZ-Capit-Rev,3815,32468,800,1257,0.01363040629095675,0.010718245657262536
sig_h1_dr&rs,RTB-Base,1484,18372,431,1249,0.04177897574123989,0.008763335510559547
sig_h1_dr&rs,Spring,63,1214,44,593,0.07936507936507936,0.012355848434925865
sig_h1_dr&rs,T1-CapBounce,14,131,13,110,0.14285714285714285,0.030534351145038167
sig_h1_dr&rs,Washout,1148,12935,351,1171,0.029616724738675958,0.019404715887127947
sig_h1_dr&rs,Z-Absorb-Turn,1,32,1,30,1.0,0.0625
sig_h1_dr&rs,Z11-T11,36,299,22,150,0.2222222222222222,0.06688963210702341
sig_h1_dr&rs,ZRT,107,2062,82,641,0.06542056074766354,0.024733268671193017
sig_h1_dr&rs,ZRT🟢,2,10,2,9,0.5,0.2
sig_h1_dr&rs,Zone-Retest,8647,56133,986,1283,0.013877645426159362,0.007998859850711703
sig_h1_dr&rs,coil_floor,200,193,125,116,0.065,0.03626943005181347
