est,lo,hi,se_boot,width,n_distinct,est_p,p_lo,p_hi,se_p,n,n_dates
0.4116438300936992,0.11488363515980844,0.7206883991631459,0.15143178294479787,0.6058047640033374,200,2.765944952436805,0.7568062242216276,4.849430753327385,1.0138772588615523,37354,898
0.48679950971576236,0.15842073720800434,0.805225882870629,0.16677844505861472,0.6468051456626247,200,3.1670347332538706,1.034737621442945,5.2535605342272165,1.1392069534587497,39113,898
0.6210594802259378,0.3172976200872654,1.0292911934807016,0.17606111204146496,0.7119935733934362,200,4.118008698060116,1.9766602178275035,6.900423179249248,1.212326449574017,39646,898
0.7330724015222606,0.408258079481785,1.0690608618078437,0.16939373905503297,0.6608027823260587,200,4.8822270929932525,2.570586909164465,6.826433570622822,1.131808521675352,36773,898
0.5525285975484845,0.2353932579654458,0.8989446703169913,0.18159552469253987,0.6635514123515456,200,3.547054672332095,1.5135645075396416,5.678363254144341,1.186778460295757,38426,898
0.553992584542084,0.17495117781466368,0.9039295875788447,0.18209484170671222,0.7289784097641809,200,3.6100653682372363,1.1386692426280303,5.849414915916819,1.2099568827602947,38783,898
0.5821058085542891,0.21604366512360806,0.8894639819074416,0.17487737242321363,0.6734203167838335,200,3.8893782745088368,1.4509084354068342,5.99421682330288,1.2051126403187804,39862,898
0.5789278544693682,0.2044449780124008,0.848647516608806,0.17068874217716742,0.6442025385964052,200,3.6609446011164115,1.2800008822085853,5.4407361521322235,1.1400492476867496,38313,898
0.596456785624499,0.2643830865734271,0.9197555713317108,0.1727659905557046,0.6553724847582838,200,3.9357788697536145,1.7346068763532636,5.958754350698842,1.145165256858129,38738,898
0.24680413669552148,-0.08144814562600383,0.5733864000954053,0.1642868087921562,0.6548345457214091,200,1.6185069690893394,-0.48173810361138586,3.8804607795489017,1.0711039008867684,38343,898
0.5889493520289663,0.20924039031064018,0.9157969453737437,0.18646683212890217,0.7065565550631034,200,3.872562635110488,1.4270760939285938,5.971920800186037,1.2455743308660618,38424,898
0.4792771453429817,0.09742319881186345,0.808962516089259,0.16850085832424624,0.7115393172773955,200,3.0641922527476995,0.5616790425787336,5.293257382995425,1.1145194259543687,38758,898
0.5150564464328927,0.20994367944582953,0.830650088318008,0.15392873755195685,0.6207064088721785,200,3.393914683661614,1.362217423962164,5.712721657909148,1.0684947925898651,38607,898
0.5810994615052739,0.27465301847374113,0.9136631110305222,0.1666842334982485,0.6390100925567811,200,3.8588621731025285,1.7610273157701322,6.044546775460315,1.106118080705029,38204,898
0.6200857269149535,0.31490694974080774,0.9669187564525412,0.17679257026180528,0.6520118067117335,200,3.979477777443874,1.9854464402533367,6.231818101886412,1.1530101716492707,35819,898
0.3597092676423935,0.04208517555373104,0.6760047909276434,0.16991036310623486,0.6339196153739124,200,2.300858964379593,0.24337519144131683,4.504033903335032,1.1269332544541713,36949,898
