generator,rep,band_p95,best_est,n_clears_band,n_promoted,n_final,pct_lvl0,pct_unchanged,pct_lvl1,pct_lvl2,combolab_freeze
conditional_hierarchical_setup_price_v1,44,3.2929255021736026,2.9263604432344437,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,45,3.3095779409632087,2.994473557919264,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,46,3.241525460034609,3.05855181068182,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,47,3.3030576026067138,3.4084364771842957,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,48,3.2528703939169645,3.367992304265499,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,49,3.303142711520195,3.2002732157707214,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,50,3.296584924682975,3.285068739205599,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,51,3.282963023521006,3.147345781326294,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,52,3.2301169633865356,3.3437279984354973,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,53,3.2050104066729546,3.223954141139984,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,54,3.281241087242961,3.052655979990959,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,55,3.2448936020955443,3.6726202815771103,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,56,3.1965694669634104,3.4069543704390526,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,57,3.2942049484699965,3.189373016357422,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,58,3.324960903264582,3.3588475547730923,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,59,3.130904985591769,3.29070957377553,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,60,3.2261942559853196,3.074068296700716,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,61,3.2524538040161133,3.2703328877687454,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,62,3.240147023461759,3.6727321334183216,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,63,3.2859895611181855,3.2316775992512703,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,64,3.2832913380116224,3.2334651798009872,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,65,3.2564449263736606,3.1868482939898968,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,66,3.2348460936918855,3.4016581252217293,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,67,3.1723231868818402,3.3085716888308525,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,68,3.2945860270410776,3.352136630564928,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,69,3.239221451804042,3.402628004550934,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,70,3.193342136219144,3.2189865596592426,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,71,3.280286230146885,3.238563612103462,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,72,3.204413107596338,2.897794730961323,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,73,3.2343450374901295,3.493710048496723,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,74,3.260074849240482,3.084392473101616,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,75,3.233003858476877,3.409045096486807,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,76,3.274967474862933,2.9798049479722977,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,77,3.246767995879054,3.5347353667020798,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,78,3.2988554146140814,3.096058964729309,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,79,3.259876314550638,3.0471730045974255,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,80,3.2817862182855606,3.0324197374284267,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,81,3.3304844051599503,3.2574495300650597,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,82,3.263402837328613,3.4402511082589626,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,83,3.2654983643442392,3.3292576670646667,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,84,3.253038735128939,3.1961402855813503,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,85,3.2273850496858354,3.0944512225687504,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,86,3.2933695428073406,3.1996441073715687,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,87,3.202296756207943,3.1748155131936073,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,88,3.2907964335754514,3.6900395527482033,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,89,3.300217743963003,3.1581048853695393,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,90,3.309182245284319,2.997560054063797,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,91,3.309208173304796,3.3231443725526333,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,92,3.2976138684898615,3.1102875247597694,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,93,3.232814348302781,3.2169055193662643,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,94,3.29622495919466,3.3192244358360767,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,95,3.240131768397987,2.977376151829958,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,96,3.2916379207745194,3.4137765876948833,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,97,3.243061569519341,3.2198536209762096,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,98,3.2063083350658417,3.162486292421818,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,99,3.291244707070291,3.615924436599016,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,100,3.2202707743272185,3.141285665333271,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,101,3.2786664739251137,3.064690437167883,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,102,3.2646060083061457,3.327449969947338,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,103,3.234614715911448,3.3080613240599632,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,104,3.1960863480344415,3.080675285309553,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,105,3.261379157193005,3.3904939889907837,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,106,3.177063069306314,3.072802070528269,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,107,3.274017362855375,3.1169882975518703,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,108,3.2754840422421694,3.2130947336554527,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,109,3.296560626477003,3.4940142184495926,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,110,3.2558027375489473,3.137981239706278,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,111,3.2559990976005793,3.159821778535843,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,112,3.271142588928342,3.280924167484045,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,113,3.3241645572707057,3.2001404091715813,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,114,3.3167983777821064,3.4968996420502663,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,115,3.249669927172363,3.3603934571146965,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,116,3.250510562211275,3.31393089145422,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,117,3.2931881537660956,3.3179372549057007,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,118,3.2645473210141063,3.325202129781246,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,119,3.246628441847861,3.035514522343874,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,120,3.166212639771402,3.1294879503548145,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,121,3.205954013392329,3.104327991604805,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,122,3.261887989938259,3.078846074640751,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,123,3.197718495503068,3.326437808573246,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,124,3.243406522087753,3.433333896100521,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,125,3.309724093414843,3.2042001374065876,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,126,3.292514504864812,3.562354017049074,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,127,3.3077431097626686,3.039210941642523,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,128,3.267608778551221,3.145372588187456,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,129,3.201448116451502,3.151521924883127,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,130,3.224503891542554,3.358368296176195,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,131,3.2932243635877967,2.9951061122119427,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,132,3.243286474607885,3.2583669759333134,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,133,3.2645292906090617,3.0849702656269073,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,134,3.256764695979655,3.642723336815834,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,135,3.2858035154640675,3.15578980371356,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,136,3.2075346540659666,3.4860781393945217,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,137,3.195607904344797,3.1472197733819485,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,138,3.188763437792659,3.2344921492040157,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,139,3.3110978454351425,3.6760463379323483,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,140,3.291241847909987,2.8975779190659523,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,141,3.249346986413002,3.403702564537525,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,142,3.2681353483349085,3.363907616585493,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,143,3.336234465241432,3.5002375952899456,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,144,3.2134012086316943,3.4129939042031765,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,145,3.2946068607270718,3.2795142382383347,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,146,3.2215793058276176,3.416189830750227,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,147,3.2704445952549577,3.3256676979362965,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,148,3.284199023619294,3.374972753226757,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,149,3.2577395997941494,3.3672980032861233,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,150,3.2338132057338953,3.3265389502048492,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,151,3.263012347742915,3.4730746410787106,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,152,3.2750105764716864,3.329124953597784,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,153,3.2050162367522717,3.498663567006588,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,154,3.218010300770402,3.1045074574649334,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,155,3.29249604139477,3.16985584795475,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,156,3.241536319255829,3.352328483015299,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,157,3.205031012184918,3.140441980212927,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,158,3.2400669110938907,3.0422174371778965,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,159,3.320263233035803,3.1877830624580383,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,160,3.2420997507870197,3.342348523437977,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,161,3.207440134137869,3.227082919329405,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,162,3.28770169056952,3.2566532492637634,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,163,3.2041573338210583,3.0731825157999992,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,164,3.2609570072963834,3.314229380339384,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
